Epoch,Before Cost,After Cost
"[56, 154723.71807861328, 148425.2677001953]"
"[57, 154113.34045410156, 147508.85626220703]"
"[58, 159332.9253540039, 151856.05151367188]"
"[59, 164109.18896484375, 156870.93084716797]"
"[60, 159240.50048828125, 151566.81384277344]"
"[61, 161245.07165527344, 153870.31573486328]"
"[62, 152569.47442626953, 145282.92938232422]"
"[63, 153510.20532226562, 147065.88720703125]"
"[64, 151002.69104003906, 144473.07110595703]"
"[65, 153672.6962890625, 146154.59936523438]"
"[66, 165788.41061401367, 157994.60125732422]"
"[67, 154714.45834350586, 147111.1739501953]"
"[68, 165415.41430664062, 157554.4732055664]"
"[69, 154821.70556640625, 147964.30499267578]"
"[70, 163598.23474121094, 156287.24420166016]"
"[71, 157700.3316040039, 149619.40270996094]"
"[72, 166052.00262451172, 158872.84063720703]"
"[73, 162402.15063476562, 154892.7745361328]"
"[74, 162028.27600097656, 153935.35424804688]"
"[75, 162575.13397216797, 155333.05242919922]"
"[76, 162511.85675048828, 155062.32788085938]"
"[77, 162004.42578125, 154118.92053222656]"
"[78, 153811.20196533203, 145779.31536865234]"
"[79, 156986.09478759766, 149449.42150878906]"
"[80, 152570.04486083984, 145681.6791381836]"
"[81, 151598.55493164062, 144890.78771972656]"
"[82, 156108.26330566406, 148236.7201538086]"
"[83, 158195.8081665039, 151029.70959472656]"
"[84, 158520.17401123047, 150723.52154541016]"
"[85, 161268.005859375, 154304.34902954102]"
"[86, 153081.47760009766, 146567.44689941406]"
"[87, 155241.70056152344, 147724.97692871094]"
"[88, 161193.61297607422, 153393.28497314453]"
"[89, 159945.9751586914, 152906.08709716797]"
"[90, 163978.10510253906, 156829.3836669922]"
"[91, 157311.86877441406, 149221.71057128906]"
"[92, 160552.26092529297, 152809.21655273438]"
"[93, 157471.67599487305, 150706.46200561523]"
"[94, 151180.07446289062, 144090.24072265625]"
"[95, 157999.22869873047, 150786.55682373047]"
"[96, 162373.50762939453, 155308.69116210938]"
"[97, 155360.1547241211, 148033.07559204102]"
"[98, 161879.35375976562, 154209.01635742188]"
"[99, 158487.16302490234, 151197.28979492188]"
"[100, 163244.9552001953, 156363.5645751953]"
"[101, 155167.68237304688, 147602.9656982422]"
"[102, 164479.66333007812, 156353.71704101562]"
"[103, 158065.80130004883, 150968.18896484375]"
"[104, 160131.21319580078, 153151.5192565918]"
"[105, 155899.3380126953, 148431.61450195312]"
"[106, 159931.4375, 153061.48211669922]"
"[107, 158088.79711914062, 150740.5760498047]"
"[108, 161752.34173583984, 154479.63989257812]"
"[109, 158529.25201416016, 151021.46145629883]"
"[110, 154997.4887084961, 148032.58056640625]"
"[111, 156984.34545898438, 149293.07037353516]"
"[112, 161340.29388427734, 153446.42321777344]"
"[113, 161278.15698242188, 154073.84295654297]"
"[114, 155723.07751464844, 149058.38290405273]"
"[115, 157986.8041381836, 150896.39587402344]"
"[116, 155052.51110839844, 147957.2209777832]"
"[117, 162459.03283691406, 155814.67596435547]"
"[118, 155788.97454833984, 149078.2235107422]"
"[119, 155655.74755859375, 148332.86236572266]"
"[120, 163190.24029541016, 156689.69165039062]"
"[121, 162528.2398071289, 154895.12646484375]"
"[122, 160012.81408691406, 151926.88635253906]"
"[123, 155940.68255615234, 148781.3279724121]"
"[124, 159055.22241210938, 151936.17712402344]"
"[125, 160009.63214111328, 152438.53149414062]"
"[126, 164312.3875732422, 157259.08862304688]"
"[127, 166481.7774658203, 158994.0562133789]"
"[128, 160222.58251953125, 152193.0760498047]"
"[129, 157762.916015625, 149756.6351928711]"
"[130, 155651.4663696289, 148468.89141845703]"
"[131, 163136.39544677734, 155290.37176513672]"
"[132, 149540.74981689453, 142546.57678222656]"
"[133, 164108.6968383789, 157202.30053710938]"
"[134, 162416.0771484375, 155086.6821899414]"
"[135, 160206.76025390625, 152722.20092773438]"
"[136, 158340.45907592773, 150769.41680908203]"
"[137, 159690.17388916016, 153068.80859375]"
"[138, 157312.67083740234, 150360.4375]"
"[139, 153815.36822509766, 147025.83001708984]"
"[140, 158542.51977539062, 151253.8804321289]"
"[141, 157177.30822753906, 150075.1290283203]"
"[142, 158302.89770507812, 150745.74319458008]"
"[143, 168084.34033203125, 160229.03497314453]"
"[144, 159095.697265625, 152074.17910766602]"
"[145, 159111.03161621094, 152120.87939453125]"
"[146, 159317.19555664062, 151790.6993408203]"
"[147, 161094.89349365234, 152987.81884765625]"
"[148, 154798.2391357422, 146987.50006103516]"
"[149, 155839.623046875, 148526.77389526367]"
"[150, 155404.67068481445, 147581.291015625]"
"[151, 162327.17419433594, 154377.4211730957]"
"[152, 157135.77239990234, 149218.78060913086]"
"[153, 153462.0424194336, 146598.50372314453]"
"[154, 154240.83685302734, 147605.65063476562]"
"[155, 158331.46127319336, 149970.88647460938]"
"[156, 159382.38354492188, 151945.46240234375]"
"[157, 161070.40411376953, 153095.6010131836]"
"[158, 158171.66876220703, 151031.67971801758]"
"[159, 150845.15228271484, 143722.41647338867]"
"[160, 159157.0596923828, 152214.4019165039]"
"[161, 168196.77209472656, 160868.02020263672]"
"[162, 157490.3207397461, 149610.83319091797]"
"[163, 161497.28387451172, 153374.73056030273]"
"[164, 157776.92419433594, 150248.38006591797]"
"[165, 159931.49475097656, 152738.8062133789]"
"[166, 159155.89617919922, 151543.76788330078]"
"[167, 158243.3026123047, 151721.71118164062]"
"[168, 151881.80560302734, 144824.92456054688]"
"[169, 154050.66107177734, 147355.86486816406]"
"[170, 154295.4415283203, 147279.24801635742]"
"[171, 163104.8960571289, 156244.59075927734]"
"[172, 159707.9468383789, 152218.7876586914]"
"[173, 160158.1759033203, 152329.76385498047]"
"[174, 154151.5140991211, 146782.0499267578]"
"[175, 157651.45928955078, 150221.14196777344]"
"[176, 158769.35510253906, 151482.80737304688]"
"[177, 153707.45733642578, 146738.28701782227]"
"[178, 161604.38848876953, 153799.4129638672]"
"[179, 152875.6671142578, 145416.4716796875]"
"[180, 155133.11138916016, 147322.95599365234]"
"[181, 163548.90423583984, 155920.29425048828]"
"[182, 163257.20922851562, 156349.21759033203]"
"[183, 157459.55407714844, 150402.44018554688]"
"[184, 161361.70446777344, 154101.88970947266]"
"[185, 159552.98193359375, 151563.39782714844]"
"[186, 157815.46829223633, 149909.8312072754]"
"[187, 159054.8115234375, 151773.20275878906]"
"[188, 163646.8794555664, 156472.11071777344]"
"[189, 149051.5228881836, 143149.32135009766]"
"[190, 161713.3701171875, 155275.0062866211]"
"[191, 161577.18658447266, 153916.50360107422]"
"[192, 159568.44110107422, 151427.4285888672]"
"[193, 160699.84713745117, 153757.49780273438]"
"[194, 159292.2142944336, 152221.24560546875]"
"[195, 158737.02154541016, 151051.4034423828]"
"[196, 156566.79858398438, 149198.3046875]"
"[197, 154545.5146484375, 147078.50967407227]"
"[198, 159925.60879516602, 152727.7557373047]"
"[199, 158524.61102294922, 151455.90869140625]"
"[200, 157656.32440185547, 150369.1145324707]"
"[201, 158409.43713378906, 150878.28945922852]"
"[202, 154645.95458984375, 146967.466796875]"
"[203, 155247.44079589844, 147926.3427734375]"
"[204, 162253.13217163086, 154568.6980895996]"
"[205, 156122.5736694336, 149081.30807495117]"
"[206, 158460.09057617188, 150942.42010498047]"
"[207, 159215.15295410156, 151956.7755126953]"
"[208, 149956.1353149414, 142723.4624633789]"
"[209, 151736.89239501953, 144742.68380737305]"
"[210, 161364.48370361328, 154325.25946044922]"
"[211, 154246.06201171875, 146461.89923095703]"
"[212, 158582.92639160156, 150746.08810424805]"
"[213, 153063.83642578125, 146123.87036132812]"
"[214, 163829.38958740234, 155470.0968017578]"
"[215, 158178.20623779297, 151088.37887573242]"
"[216, 155696.82250976562, 148063.54595947266]"
"[217, 160243.32781982422, 152730.81182861328]"
"[218, 158792.69061279297, 151748.75439453125]"
"[219, 157844.6478881836, 150684.5041809082]"
"[220, 154796.41662597656, 148024.4744873047]"
"[221, 158981.0880126953, 151646.31243896484]"
"[222, 162165.83795166016, 154186.14486694336]"
"[223, 152315.3305053711, 145066.21139526367]"
"[224, 155777.81631469727, 148584.41772460938]"
"[225, 154531.18603515625, 147548.5053100586]"
"[226, 158402.1033935547, 150759.0194091797]"
"[227, 163907.81365966797, 156591.7993774414]"
"[228, 155306.07385253906, 148255.16693115234]"
"[229, 159825.45239257812, 152895.79180908203]"
"[230, 160834.7647705078, 153737.87982177734]"
"[231, 155395.78521728516, 148390.75567626953]"
"[232, 158263.45751953125, 151193.3114013672]"
"[233, 163193.41046142578, 156270.99450683594]"
"[234, 151237.81732177734, 144531.87658691406]"
"[235, 151528.2413330078, 143957.48458862305]"
"[236, 156530.11596679688, 149177.04388427734]"
"[237, 163826.39196777344, 156764.9985961914]"
"[238, 161278.96047973633, 154832.13674926758]"
"[239, 161393.11157226562, 154207.57934570312]"
"[240, 158356.9071044922, 151255.12921142578]"
"[241, 155239.13906860352, 147748.66836547852]"
"[242, 156821.86053466797, 149923.35943603516]"
"[243, 156497.26391601562, 148979.78289794922]"
"[244, 158926.67614746094, 151429.91619873047]"
"[245, 160886.23999023438, 153864.05548095703]"
"[246, 159909.79064941406, 152646.21936035156]"
"[247, 161918.67413330078, 154472.74981689453]"
"[248, 159975.91693115234, 152862.83532714844]"
"[249, 154854.1473388672, 147502.19140625]"
"[250, 153637.67108154297, 146528.62716674805]"
"[251, 152289.03186035156, 145526.91107177734]"
"[252, 156262.51516723633, 149452.69332885742]"
"[253, 169264.49462890625, 162047.68475341797]"
"[254, 161210.35369873047, 153088.9273071289]"
"[255, 154830.60083007812, 147473.16430664062]"
"[256, 154200.65173339844, 147377.84051513672]"
"[257, 154490.64965820312, 146841.34796142578]"
"[258, 154978.2553100586, 147514.57131958008]"
"[259, 161687.32983398438, 154084.7559814453]"
"[260, 155623.09545898438, 148882.18194580078]"
"[261, 158164.35455322266, 151074.90557861328]"
"[262, 158813.24212646484, 151674.72924804688]"
"[263, 162321.23867797852, 154278.22680664062]"
"[264, 154052.26245117188, 146513.35919189453]"
"[265, 162722.57159423828, 155341.90167236328]"
"[266, 153674.2606201172, 146045.46606445312]"
"[267, 156121.52435302734, 148381.50527954102]"
"[268, 168283.88342285156, 161488.96508789062]"
"[269, 158053.11108398438, 150804.07275390625]"
"[270, 162610.38665771484, 154520.3755493164]"
"[271, 150945.26904296875, 144633.5499267578]"
"[272, 155901.12329101562, 148179.12225341797]"
"[273, 160131.94165039062, 152220.8012084961]"
"[274, 156171.2384033203, 148967.24926757812]"
"[275, 156592.29315185547, 149590.4521484375]"
"[276, 161395.47747802734, 154242.8988647461]"
"[277, 155255.80938720703, 148141.9273071289]"
"[278, 161115.08459472656, 154397.38568115234]"
"[279, 154833.48364257812, 147363.74807739258]"
"[280, 157013.31927490234, 149377.5030517578]"
"[281, 159663.80908203125, 152132.9736328125]"
"[282, 155324.4476928711, 148879.7508544922]"
"[283, 160688.86364746094, 152825.27056884766]"
"[284, 161800.59228515625, 154419.8504638672]"
"[285, 157155.43389892578, 150558.25494384766]"
"[286, 155523.67123413086, 147800.76998901367]"
"[287, 159891.11083984375, 152201.4848022461]"
"[288, 161052.15661621094, 153943.16796875]"
"[289, 154610.50061035156, 148292.90075683594]"
"[290, 159560.87603759766, 151892.36907958984]"
"[291, 157650.8544921875, 149688.59643554688]"
"[292, 160621.67065429688, 152959.47912597656]"
"[293, 158678.53533935547, 151882.263671875]"
"[294, 161348.72326660156, 153589.9928894043]"
"[295, 157955.42181396484, 150363.4002685547]"
"[296, 158897.17456054688, 150395.6410522461]"
"[297, 157589.55438232422, 150338.5751953125]"
"[298, 159318.7530517578, 152107.68084716797]"
"[299, 156752.69580078125, 149778.49227905273]"
"[300, 161033.427734375, 154496.73278808594]"
"[301, 152639.28576660156, 145764.35510253906]"
"[302, 157474.43188476562, 150283.05145263672]"
"[303, 158846.82501220703, 150897.5340576172]"
"[304, 159317.90954589844, 152099.9990234375]"
"[305, 154871.93939208984, 148108.7055053711]"
"[306, 153897.18530273438, 147042.69366455078]"
"[307, 155338.57843017578, 148787.96704101562]"
"[308, 159528.83721923828, 152445.08038330078]"
"[309, 159709.9155883789, 152207.37329101562]"
"[310, 156307.58209228516, 149971.0029296875]"
"[311, 161514.78350830078, 154255.08114624023]"
"[312, 154967.86889648438, 147739.70318603516]"
"[313, 162848.9898071289, 155584.50323486328]"
"[314, 153113.31658935547, 145054.34106445312]"
"[315, 154740.12817382812, 147058.08575439453]"
"[316, 158871.0083618164, 151600.52642822266]"
"[317, 162481.10528564453, 155564.92391967773]"
"[318, 155252.8745727539, 147746.7846069336]"
"[319, 156054.60333251953, 149069.36004638672]"
"[320, 158637.0327758789, 151313.0450439453]"
"[321, 156542.8211669922, 148453.15716552734]"
"[322, 156941.16015625, 149560.47821044922]"
"[323, 164480.7523803711, 156485.8589477539]"
"[324, 159416.26861572266, 153008.43020629883]"
"[325, 150757.255859375, 143892.15673828125]"
"[326, 162936.02716064453, 155994.48416137695]"
"[327, 157038.69757080078, 149456.94354248047]"
"[328, 158482.10607910156, 151379.9364013672]"
"[329, 155438.8070678711, 148322.78717041016]"
"[330, 165726.6840209961, 158576.9920654297]"
"[331, 155303.38012695312, 148326.80102539062]"
"[332, 157620.80139160156, 150152.52890014648]"
"[333, 162824.69537353516, 155605.7813720703]"
"[334, 152376.67059326172, 144726.845703125]"
"[335, 161163.02630615234, 153965.28479003906]"
"[336, 154233.3662109375, 147259.31524658203]"
"[337, 162234.2435913086, 154151.3094177246]"
"[338, 159087.16357421875, 151880.29486083984]"
"[339, 157396.1505126953, 149293.2820739746]"
"[340, 151421.3289794922, 144484.6346435547]"
"[341, 155211.72235107422, 147200.20068359375]"
"[342, 157924.20684814453, 151808.36016845703]"
"[343, 162008.5877685547, 154670.29461669922]"
"[344, 156324.31085205078, 149340.67364501953]"
"[345, 160736.50421142578, 152463.02270507812]"
"[346, 155847.62384033203, 149529.07397460938]"
"[347, 153019.92236328125, 145316.49279785156]"
"[348, 165079.45111083984, 157516.83459472656]"
"[349, 158149.8758544922, 151399.91751098633]"
"[350, 155003.5756225586, 148361.0948486328]"
"[351, 160769.06588745117, 152636.5249633789]"
"[352, 155820.72491455078, 147958.06622314453]"
"[353, 154470.41424560547, 147251.45330810547]"
"[354, 155803.3125, 148476.53128051758]"
"[355, 155734.98068237305, 148904.91705322266]"
"[356, 160884.18798828125, 153961.78778076172]"
"[357, 157347.04650878906, 150008.84240722656]"
"[358, 159369.94952392578, 151765.02532958984]"
"[359, 154010.94357299805, 147066.45077514648]"
"[360, 156852.2470703125, 148788.24829101562]"
"[361, 164485.48345947266, 156475.92358398438]"
"[362, 156709.95184326172, 149914.69842529297]"
"[363, 155645.62530517578, 147733.00061035156]"
"[364, 168310.85333251953, 160300.20111083984]"
"[365, 161096.13928222656, 154274.99856567383]"
"[366, 156452.96771240234, 148998.7742919922]"
"[367, 158143.98040771484, 150906.06256103516]"
"[368, 158079.99249267578, 150284.61856079102]"
"[369, 156524.8540649414, 149187.31188964844]"
"[370, 151769.0977783203, 144557.92919921875]"
"[371, 155449.22631835938, 147736.8070678711]"
"[372, 163926.7134399414, 156253.92486572266]"
"[373, 157806.58227539062, 150452.54327392578]"
"[374, 160466.5887451172, 152450.6083984375]"
"[375, 162084.14001464844, 154424.71112060547]"
"[376, 158762.251953125, 150845.05444335938]"
"[377, 161874.39453125, 154366.47912597656]"
"[378, 154554.35327148438, 147361.61401367188]"
"[379, 159913.0499267578, 152729.87921142578]"
"[380, 159496.55865478516, 151915.94760131836]"
"[381, 155083.27670288086, 146998.61224365234]"
"[382, 152706.67413330078, 145605.40356445312]"
"[383, 153290.7520751953, 146020.1092529297]"
"[384, 169657.4002685547, 162784.6693725586]"
"[385, 156280.0142211914, 149188.58380126953]"
"[386, 163035.7880859375, 156124.74688720703]"
"[387, 161189.77899169922, 154186.96350097656]"
"[388, 164584.14025878906, 156465.4656982422]"
"[389, 154642.8638305664, 147334.1248779297]"
"[390, 165975.29962158203, 158165.61950683594]"
"[391, 158246.30206298828, 151822.41381835938]"
"[392, 164238.1202392578, 157407.82092285156]"
"[393, 157972.7562866211, 150821.86059570312]"
"[394, 152106.3983154297, 145235.83630371094]"
"[395, 160826.98309326172, 153064.3299560547]"
"[396, 167227.15161132812, 159232.2752685547]"
"[397, 160457.9349975586, 153068.59997558594]"
"[398, 162228.67797851562, 154942.2036743164]"
"[399, 160032.0887451172, 153033.79803466797]"
"[400, 159409.8680419922, 151469.2670288086]"
"[401, 157427.47827148438, 151132.60870361328]"
"[402, 159050.7802734375, 151511.50286865234]"
"[403, 161979.91064453125, 154371.35711669922]"
"[404, 162978.69561767578, 155102.99798583984]"
"[405, 156749.86123657227, 149716.2140197754]"
"[406, 161571.3533935547, 153578.10131835938]"
"[407, 157272.96997070312, 150393.9122314453]"
"[408, 159986.61685180664, 152999.14385986328]"
"[409, 163874.48895263672, 155760.72814941406]"
"[410, 160022.50952148438, 153149.17236328125]"
"[411, 157131.7632446289, 150217.7547607422]"
"[412, 162364.80786132812, 154511.48291015625]"
"[413, 159237.07315063477, 152020.72497558594]"
"[414, 150953.84466552734, 144371.4793701172]"
"[415, 158165.6594543457, 150789.9380493164]"
"[416, 161498.91284179688, 154341.13201904297]"
"[417, 151594.16333007812, 144280.36071777344]"
"[418, 153640.55255126953, 146622.67993164062]"
"[419, 156599.56481933594, 149280.20190429688]"
"[420, 154157.7905883789, 147651.55038452148]"
"[421, 158456.8560180664, 151723.2240600586]"
"[422, 153524.3621826172, 147611.05657958984]"
"[423, 158506.09814453125, 150487.55310058594]"
"[424, 156412.05584716797, 149238.38439941406]"
"[425, 158468.39428710938, 150696.74798583984]"
"[426, 158439.81036376953, 151246.57781982422]"
"[427, 155286.6801147461, 148591.4669189453]"
"[428, 160372.22030639648, 151919.20880126953]"
"[429, 151438.97119140625, 144650.5336303711]"
"[430, 153099.4521484375, 146613.27578735352]"
"[431, 161753.84368896484, 154831.59375]"
"[432, 160650.26434326172, 154108.38763427734]"
"[433, 163156.2544555664, 155639.91912841797]"
"[434, 155731.46990966797, 149079.95373535156]"
"[435, 156734.36669921875, 149210.02307128906]"
"[436, 150096.18682861328, 143169.10095214844]"
"[437, 162427.07556152344, 153585.89971923828]"
"[438, 154190.8690185547, 147438.94454956055]"
"[439, 149799.26467895508, 142441.6217956543]"
"[440, 160823.5791015625, 153633.99114990234]"
"[441, 158337.2378540039, 151703.4285888672]"
"[442, 160186.72790527344, 152298.24737548828]"
"[443, 157819.46905517578, 149797.89181518555]"
"[444, 158934.8016052246, 152018.99899291992]"
"[445, 160223.27380371094, 153270.76196289062]"
"[446, 163872.04498291016, 155643.65362548828]"
"[447, 160195.0502319336, 152957.97357177734]"
"[448, 158806.67999267578, 151896.0186767578]"
"[449, 155927.7364501953, 148137.57669067383]"
"[450, 156232.33728027344, 149697.6665649414]"
"[451, 154062.65533447266, 146124.44018554688]"
"[452, 160631.18878173828, 153251.68463134766]"
"[453, 162054.55932617188, 155084.48822021484]"
"[454, 157878.4017944336, 150709.06420898438]"
"[455, 159250.2218017578, 151446.32257080078]"
"[456, 161704.5089111328, 154243.70599365234]"
"[457, 156445.30963134766, 149330.45568847656]"
"[458, 159901.9053955078, 152288.12854003906]"
"[459, 155120.80926513672, 147895.10345458984]"
"[460, 159522.2251586914, 151693.98126220703]"
"[461, 162480.1561279297, 154231.9849243164]"
"[462, 159158.78326416016, 151615.87451171875]"
"[463, 162083.3994140625, 154682.68743896484]"
"[464, 162514.1840209961, 154792.82592773438]"
"[465, 152711.53118896484, 145423.65698242188]"
"[466, 159685.05725097656, 152165.62451171875]"
"[467, 161798.00451660156, 154680.19708251953]"
"[468, 158254.10626220703, 151464.34729003906]"
"[469, 160200.0687866211, 152816.349609375]"
"[470, 157458.009765625, 151211.3544921875]"
"[471, 167529.09313964844, 159823.5425415039]"
"[472, 160888.056640625, 152910.98428344727]"
"[473, 160913.18231201172, 153031.1612854004]"
"[474, 164938.29092407227, 157115.82333374023]"
"[475, 160615.64587402344, 153543.63751220703]"
"[476, 161875.04907226562, 154625.06689453125]"
"[477, 160979.060546875, 153152.5391845703]"
"[478, 158853.26092529297, 151237.7413635254]"
"[479, 156630.22454833984, 149162.63327026367]"
"[480, 152503.24285888672, 145432.15994262695]"
"[481, 155079.27502441406, 147660.79583740234]"
"[482, 159010.13116455078, 152017.99560546875]"
"[483, 162855.26635742188, 156127.28378295898]"
"[484, 156138.11853027344, 148764.01248168945]"
"[485, 158295.87524414062, 151053.63452148438]"
"[486, 159834.54998779297, 152118.58139038086]"
"[487, 164523.6591796875, 157198.24118041992]"
"[488, 157207.5701904297, 150313.8139038086]"
"[489, 154604.77282714844, 147526.27911376953]"
"[490, 162967.74877929688, 155063.3712463379]"
"[491, 157609.57928466797, 150577.90533447266]"
"[492, 153923.35791015625, 146259.91259765625]"
"[493, 153934.2969970703, 146734.99700927734]"
"[494, 161317.87982177734, 154488.44061279297]"
"[495, 156087.47412109375, 148321.75677490234]"
"[496, 157916.01782226562, 151164.75549316406]"
"[497, 169593.05596923828, 162249.43212890625]"
"[498, 162110.74725341797, 154458.51397705078]"
"[499, 165182.82055664062, 156984.45654296875]"
"[500, 153149.7674560547, 146712.48907470703]"
"[501, 165497.30487060547, 158905.81341552734]"
"[502, 159862.0919189453, 153025.93426513672]"
"[503, 159737.5805053711, 151853.3856201172]"
"[504, 163100.65069580078, 155902.4149169922]"
"[505, 166383.66143798828, 158697.53414916992]"
"[506, 153592.1160888672, 145969.90234375]"
"[507, 153610.63946533203, 146004.69967651367]"
"[508, 159369.72784423828, 152301.416015625]"
"[509, 157201.76953125, 150392.10681152344]"
"[510, 156784.39904785156, 149211.4033203125]"
"[511, 154515.69006347656, 147453.28021240234]"
"[512, 154501.7735595703, 147431.42419433594]"
"[513, 151132.00189208984, 144217.36334228516]"
"[514, 156705.2967529297, 149181.46130371094]"
"[515, 156550.11065673828, 149254.89208984375]"
"[516, 160310.2186279297, 152169.15167236328]"
"[517, 153405.6166381836, 146738.2898864746]"
"[518, 156829.40295410156, 149811.7200012207]"
"[519, 159402.4217529297, 152434.02587890625]"
"[520, 152347.5909423828, 145254.26599121094]"
"[521, 159480.01556396484, 151781.6094970703]"
"[522, 163520.16748046875, 156682.01135253906]"
"[523, 154314.9097290039, 146834.2822265625]"
"[524, 154428.17095947266, 147370.66064453125]"
"[525, 159209.7509765625, 152124.40753173828]"
"[526, 154940.68878173828, 147459.69338989258]"
"[527, 161862.63647460938, 155200.02655029297]"
"[528, 158451.0782470703, 151350.80419921875]"
"[529, 153034.3598022461, 145422.1342163086]"
"[530, 151104.66705322266, 143647.7660522461]"
"[531, 152061.4501953125, 145232.1062927246]"
"[532, 152812.08697509766, 145562.43896484375]"
"[533, 155594.07385253906, 147729.61825561523]"
"[534, 154248.44232177734, 146539.1669921875]"
"[535, 157636.2647705078, 149865.60760498047]"
"[536, 152886.9178466797, 145073.94915771484]"
"[537, 159299.13208007812, 153117.48291015625]"
"[538, 158767.9105834961, 151940.90878295898]"
"[539, 156214.97131347656, 149277.56512451172]"
"[540, 156485.38055419922, 149508.31985473633]"
"[541, 151628.9605102539, 144849.53143310547]"
"[542, 158592.35180664062, 150666.3158569336]"
"[543, 158139.03552246094, 150304.47119140625]"
"[544, 156667.15594482422, 149589.94537353516]"
"[545, 154266.0665283203, 147068.36813354492]"
"[546, 159778.59686279297, 152911.46795654297]"
"[547, 157563.615234375, 151136.4409790039]"
"[548, 160139.84771728516, 152971.0704345703]"
"[549, 157056.8212890625, 149458.0425415039]"
"[550, 155970.2149658203, 148694.61309814453]"
"[551, 162144.63928222656, 154784.97595214844]"
"[552, 157116.2348022461, 149468.08807373047]"
"[553, 147349.60229492188, 140499.60638427734]"
"[554, 158606.7958984375, 150987.9990234375]"
"[555, 159947.24993896484, 152211.83264160156]"
"[556, 162082.6435546875, 154934.37335205078]"
"[557, 156976.94677734375, 149874.11846923828]"
"[558, 154787.00946044922, 147094.685546875]"
"[559, 157774.28436279297, 149188.7700805664]"
"[560, 158076.0340576172, 151023.87622070312]"
"[561, 152638.56964111328, 145473.88116455078]"
"[562, 157427.41583251953, 150160.4096069336]"
"[563, 157649.5775756836, 150001.47930908203]"
"[564, 152457.8262939453, 145310.16497802734]"
"[565, 161847.01947021484, 154315.42666625977]"
"[566, 158530.09741210938, 150867.95056152344]"
"[567, 165159.7647705078, 157330.34887695312]"
"[568, 160133.74920654297, 152991.04681396484]"
"[569, 157854.26989746094, 149677.25231933594]"
"[570, 159948.08853149414, 152055.5023803711]"
"[571, 153279.6870727539, 146731.34454345703]"
"[572, 159284.73022460938, 152088.43432617188]"
"[573, 160752.43627929688, 153378.18017578125]"
"[574, 156145.74963378906, 148982.25494384766]"
"[575, 152537.15161132812, 145194.41467285156]"
"[576, 154113.67517089844, 146895.29782104492]"
"[577, 157743.1498413086, 150464.5516052246]"
"[578, 165252.8741455078, 158338.6876220703]"
"[579, 159147.47369384766, 152411.6469116211]"
"[580, 160176.62658691406, 153362.7036743164]"
"[581, 154052.80126953125, 147064.77435302734]"
"[582, 158884.6538696289, 151187.4619140625]"
