Epoch,Before Cost,After Cost
"[70, 212343.42010498047, 150053.21633911133]"
"[71, 216436.31298828125, 153555.82293701172]"
"[72, 219669.07006835938, 153924.99111938477]"
"[73, 221719.541015625, 156286.81369018555]"
"[74, 218077.625, 149760.4605102539]"
"[75, 217171.58905029297, 152486.84063720703]"
"[76, 223803.16235351562, 153852.26580810547]"
"[77, 226923.59588623047, 160309.1632080078]"
"[78, 213199.5811767578, 146946.16284179688]"
"[79, 222021.41540527344, 157493.12268066406]"
"[80, 220595.5687866211, 154882.4223022461]"
"[81, 223690.26904296875, 156961.89724731445]"
"[82, 217515.10180664062, 153296.40002441406]"
"[83, 212108.60778808594, 148684.98614501953]"
"[84, 215638.71075439453, 149227.74676513672]"
"[85, 228466.79516601562, 160620.76104736328]"
"[86, 225242.1596069336, 157295.7720336914]"
"[87, 217107.68280029297, 149865.52389526367]"
"[88, 211334.4849243164, 149567.9765625]"
"[89, 217428.94940185547, 152213.267578125]"
"[90, 208140.140625, 146203.7421875]"
"[91, 222012.5, 155208.99536132812]"
"[92, 219759.0532836914, 154859.841796875]"
"[93, 210056.85052490234, 147997.83361816406]"
"[94, 221124.4331665039, 154228.37091064453]"
"[95, 212159.40411376953, 148846.3263244629]"
"[96, 229377.0355834961, 161200.19171142578]"
"[97, 223477.8924560547, 154549.20977783203]"
"[98, 216019.88507080078, 151210.3189086914]"
"[99, 214853.8983154297, 150369.98858642578]"
"[100, 226805.55725097656, 159564.9613647461]"
"[101, 225844.0288696289, 158100.53973388672]"
"[102, 230165.1537475586, 162241.58026123047]"
"[103, 223689.61962890625, 158288.81298828125]"
"[104, 219041.02764892578, 151838.6964111328]"
"[105, 224323.82818603516, 159495.3172607422]"
"[106, 228530.5414428711, 160998.6826171875]"
"[107, 219453.02655029297, 152141.55712890625]"
"[108, 212485.61614990234, 148839.16180419922]"
"[109, 222849.5419921875, 153179.93353271484]"
"[110, 219603.27825927734, 154670.85205078125]"
"[111, 225235.35229492188, 157156.72897338867]"
"[112, 210273.0473022461, 147515.6255493164]"
"[113, 211075.02172851562, 148782.11798095703]"
"[114, 229310.31170654297, 160347.58666992188]"
"[115, 225402.09143066406, 157322.13641357422]"
"[116, 208351.59045410156, 144814.62240600586]"
"[117, 212228.6466064453, 148681.4140625]"
"[118, 216991.0131225586, 153284.60522460938]"
"[119, 221818.81634521484, 155435.19567871094]"
"[120, 212849.30346679688, 148830.5853881836]"
"[121, 230670.87701416016, 164426.9539794922]"
"[122, 218188.4921875, 153775.55334472656]"
"[123, 219972.41729736328, 153457.2598876953]"
"[124, 221679.57196044922, 156807.3268737793]"
"[125, 212634.0577392578, 148718.73858642578]"
"[126, 215968.49151611328, 151464.87567138672]"
"[127, 221218.97619628906, 155230.01104736328]"
"[128, 214817.43774414062, 151855.296875]"
"[129, 214092.54626464844, 151633.30303955078]"
"[130, 218154.56610107422, 153047.6174621582]"
"[131, 216749.70739746094, 152670.96151733398]"
"[132, 231338.32250976562, 160907.96319580078]"
"[133, 214690.27081298828, 148927.2657470703]"
"[134, 224530.91967773438, 157706.63348388672]"
"[135, 225092.97528076172, 157740.5366821289]"
"[136, 220725.73681640625, 154560.13861083984]"
"[137, 221870.12921142578, 156671.43994140625]"
"[138, 224912.40087890625, 160451.8680419922]"
"[139, 226375.07360839844, 159012.78509521484]"
"[140, 219588.0360107422, 153504.3087158203]"
"[141, 213558.89556884766, 149460.9326171875]"
"[142, 220017.9715576172, 155033.59271240234]"
"[143, 220623.97399902344, 156161.97198486328]"
"[144, 223582.69372558594, 156120.91958618164]"
"[145, 214139.31579589844, 149776.6983642578]"
"[146, 226359.19885253906, 160130.41995239258]"
"[147, 216389.50482177734, 151278.099609375]"
"[148, 220621.79736328125, 155464.24993896484]"
"[149, 224297.26818847656, 156297.29251098633]"
"[150, 222859.56030273438, 155369.11849975586]"
"[151, 216518.80517578125, 151660.0336303711]"
"[152, 226185.7114868164, 161084.37649536133]"
"[153, 214491.4862060547, 151361.71923828125]"
"[154, 223104.7196044922, 156356.38055419922]"
"[155, 225389.4444580078, 159389.18951416016]"
"[156, 217908.46795654297, 153116.15197753906]"
"[157, 218515.5736694336, 152137.6762084961]"
"[158, 208861.57495117188, 144362.2564086914]"
"[159, 221814.6337890625, 159159.05200195312]"
"[160, 219998.45971679688, 154949.12811279297]"
"[161, 217980.8973388672, 153807.22674560547]"
"[162, 225742.4835205078, 157454.06481933594]"
"[163, 225311.5008544922, 158915.4910888672]"
"[164, 222718.01416015625, 155756.99346923828]"
"[165, 219300.76000976562, 153965.88803100586]"
"[166, 213561.98565673828, 151267.3734741211]"
"[167, 220893.71600341797, 158503.4389038086]"
"[168, 217373.7886352539, 153092.55889892578]"
"[169, 223139.11364746094, 156214.40771484375]"
"[170, 219150.97467041016, 151046.6336669922]"
"[171, 216019.91247558594, 148933.86889648438]"
"[172, 210957.88452148438, 148748.85693359375]"
"[173, 217497.27856445312, 152206.0322265625]"
"[174, 207366.12017822266, 145487.43328857422]"
"[175, 218032.85357666016, 151949.2462158203]"
"[176, 221226.451171875, 153059.43627929688]"
"[177, 210599.80395507812, 148597.29412841797]"
"[178, 220197.2935180664, 156944.98583984375]"
"[179, 227091.93255615234, 156412.15844726562]"
"[180, 221349.15240478516, 155904.4653930664]"
"[181, 212291.15270996094, 147152.60388183594]"
"[182, 213931.02862548828, 150884.4197692871]"
"[183, 226753.80993652344, 157383.8494873047]"
"[184, 220115.16943359375, 154410.18072509766]"
"[185, 220466.2354736328, 154031.0795288086]"
"[186, 219980.77026367188, 152130.12915039062]"
"[187, 213349.84704589844, 150576.32763671875]"
"[188, 214307.72827148438, 152052.97158813477]"
"[189, 227542.02935791016, 161809.19580078125]"
"[190, 213861.31927490234, 148185.4271850586]"
"[191, 215566.26495361328, 152466.22521972656]"
"[192, 210247.49865722656, 147825.2423095703]"
"[193, 218024.2387084961, 151918.67260742188]"
"[194, 219362.9878540039, 155047.28057861328]"
"[195, 216957.81622314453, 151183.59020996094]"
"[196, 211316.85833740234, 149129.04559326172]"
"[197, 230575.15716552734, 160178.87518310547]"
"[198, 221017.36645507812, 156054.9140625]"
"[199, 224111.77069091797, 155851.99670410156]"
"[200, 226953.19927978516, 159151.59716796875]"
"[201, 216947.5230102539, 151477.80700683594]"
"[202, 216538.93005371094, 150275.8969116211]"
"[203, 214063.8321533203, 150500.57104492188]"
"[204, 220673.11407470703, 150626.4014892578]"
"[205, 216187.24975585938, 150072.19482421875]"
"[206, 217599.25903320312, 152004.9482421875]"
"[207, 226298.92504882812, 159864.69396972656]"
"[208, 214064.4639892578, 148350.46166992188]"
"[209, 226326.86096191406, 159824.30450439453]"
"[210, 220311.1791381836, 154660.03338623047]"
"[211, 212809.77252197266, 148283.01040649414]"
"[212, 218786.86199951172, 153576.43048095703]"
"[213, 213584.92834472656, 150610.06405639648]"
"[214, 217655.06268310547, 151918.7195739746]"
"[215, 215907.646484375, 149497.79064941406]"
"[216, 221714.75775146484, 154385.72528076172]"
"[217, 218730.1459350586, 155352.18072509766]"
"[218, 213917.80993652344, 149937.1395263672]"
"[219, 213855.58203125, 151130.66622924805]"
"[220, 220837.15014648438, 156463.7149658203]"
"[221, 217812.48291015625, 154549.34741210938]"
"[222, 214977.7310180664, 150405.57000732422]"
"[223, 217704.56365966797, 152361.28186035156]"
"[224, 226981.35876464844, 159942.53619384766]"
"[225, 223251.9716796875, 155021.16577148438]"
"[226, 218445.8818359375, 152346.47039794922]"
"[227, 212792.8256225586, 148525.1011352539]"
"[228, 214033.3653564453, 150765.67095947266]"
"[229, 219797.63787841797, 153079.9866027832]"
"[230, 217463.6622314453, 153082.46423339844]"
"[231, 217764.7030029297, 153287.01055908203]"
"[232, 218057.2515258789, 153608.50262451172]"
"[233, 227462.2860107422, 160299.4252319336]"
"[234, 221677.72589111328, 155826.68740844727]"
"[235, 212203.28985595703, 147694.02868652344]"
"[236, 216034.642578125, 151759.44354248047]"
"[237, 223916.5962524414, 156095.45098876953]"
"[238, 218327.0343017578, 152427.13177490234]"
"[239, 224731.73950195312, 155373.7924194336]"
"[240, 214463.66735839844, 151507.21685791016]"
"[241, 222786.94439697266, 157176.22717285156]"
"[242, 226293.61627197266, 160465.52090454102]"
"[243, 215607.64379882812, 151079.1958618164]"
"[244, 226116.16632080078, 157871.76611328125]"
"[245, 222349.62255859375, 154926.08306884766]"
"[246, 213610.66815185547, 149273.86138916016]"
"[247, 219928.25646972656, 156035.07684326172]"
"[248, 216824.44842529297, 150724.5069580078]"
"[249, 222787.98754882812, 155156.9296875]"
"[250, 219217.04333496094, 153451.1348876953]"
"[251, 224759.93530273438, 158889.599609375]"
"[252, 224353.28326416016, 157136.18649291992]"
"[253, 222196.18634033203, 155308.07305908203]"
"[254, 212548.94079589844, 149150.32983398438]"
"[255, 219745.1820678711, 153203.3529663086]"
"[256, 216203.57537841797, 150567.16674804688]"
"[257, 214419.8666381836, 150222.74096679688]"
"[258, 204918.52783203125, 144804.43466186523]"
"[259, 208956.89892578125, 145613.4259033203]"
"[260, 222652.1450805664, 156285.12075805664]"
"[261, 222156.77001953125, 158536.35565185547]"
"[262, 214856.92266845703, 152138.8917541504]"
"[263, 220382.8201904297, 153704.2808227539]"
"[264, 212229.4920654297, 148982.4870300293]"
"[265, 211990.9349975586, 148004.29522705078]"
"[266, 213081.89453125, 147506.89910888672]"
"[267, 223525.22845458984, 156039.4637451172]"
"[268, 210724.74725341797, 149513.3461303711]"
"[269, 209180.86169433594, 143446.44995117188]"
"[270, 222396.580078125, 155678.17630004883]"
"[271, 217302.14672851562, 150278.5708618164]"
"[272, 225053.5482788086, 152334.36584472656]"
"[273, 222456.25915527344, 157077.38385009766]"
"[274, 216361.6459350586, 149863.11059570312]"
"[275, 221092.1954345703, 155205.02575683594]"
"[276, 223009.8832397461, 156706.0073852539]"
"[277, 213054.10375976562, 148448.53662109375]"
"[278, 218328.57342529297, 154408.58172607422]"
"[279, 221125.29962158203, 151011.99102783203]"
"[280, 207265.73864746094, 144308.91314697266]"
"[281, 223828.05267333984, 157688.26223754883]"
"[282, 213522.32263183594, 148928.9080810547]"
"[283, 217513.70477294922, 153264.2381591797]"
"[284, 214266.85479736328, 148061.84173583984]"
"[285, 227173.67651367188, 159564.50494384766]"
"[286, 217306.34326171875, 150355.794921875]"
"[287, 214485.33624267578, 149255.05841064453]"
"[288, 221739.5848388672, 155623.80151367188]"
"[289, 216822.4971923828, 152846.21923828125]"
"[290, 217955.6904296875, 151960.30737304688]"
"[291, 220449.87823486328, 153009.67962646484]"
"[292, 228531.4783935547, 160236.75372314453]"
"[293, 219143.6615600586, 153477.16369628906]"
"[294, 218817.84155273438, 150378.43951416016]"
"[295, 220811.36364746094, 152991.88653564453]"
"[296, 218248.52490234375, 151651.27783203125]"
"[297, 210599.0697631836, 148266.1870727539]"
"[298, 225386.71649169922, 157450.9301147461]"
"[299, 212731.09033203125, 149223.29571533203]"
"[300, 216655.58447265625, 154520.197265625]"
"[301, 226146.84197998047, 157274.12103271484]"
"[302, 219399.33367919922, 152060.0347290039]"
"[303, 216972.63452148438, 151121.77545166016]"
"[304, 218223.88415527344, 153129.0150756836]"
"[305, 229346.65643310547, 158652.34643554688]"
"[306, 220020.35864257812, 150862.99215698242]"
"[307, 212180.67291259766, 148567.49633789062]"
"[308, 212921.83819580078, 147680.03509521484]"
"[309, 214677.3549194336, 146915.04318237305]"
"[310, 213827.88122558594, 153794.78924560547]"
"[311, 224178.78930664062, 155773.6421508789]"
"[312, 221951.36499023438, 156811.42706298828]"
"[313, 219861.10089111328, 153245.8485107422]"
"[314, 219232.02978515625, 153353.61169433594]"
"[315, 222789.66455078125, 154736.34509277344]"
"[316, 214827.0850830078, 150191.3253173828]"
"[317, 217263.16625976562, 150571.63830566406]"
"[318, 224690.3975830078, 159330.84729003906]"
"[319, 216664.3038330078, 150156.52072143555]"
"[320, 219730.3159790039, 153378.5548400879]"
"[321, 225099.31579589844, 158544.9454345703]"
"[322, 221569.84368896484, 153977.4901123047]"
"[323, 217583.97045898438, 153191.90118408203]"
"[324, 221666.9877319336, 152946.81030273438]"
"[325, 221045.23474121094, 154636.56536865234]"
"[326, 218815.009765625, 153197.92123413086]"
"[327, 213384.23565673828, 149991.12896728516]"
"[328, 217979.83526611328, 152600.13702392578]"
"[329, 219896.17584228516, 156043.00872802734]"
"[330, 217202.16748046875, 152778.16040039062]"
"[331, 215063.89434814453, 150893.07623291016]"
"[332, 219255.36694335938, 152573.07525634766]"
"[333, 211109.2621459961, 149046.67462158203]"
"[334, 223084.2728881836, 154362.27606201172]"
"[335, 225673.19201660156, 157565.3208618164]"
"[336, 221857.13122558594, 154537.4320678711]"
"[337, 215433.6348876953, 149253.30102539062]"
"[338, 209807.56854248047, 148947.62811279297]"
"[339, 227325.0590209961, 159645.44723510742]"
"[340, 211564.55938720703, 148738.1577758789]"
"[341, 216509.27923583984, 149955.43869018555]"
"[342, 222644.37664794922, 154614.07373046875]"
"[343, 220281.68426513672, 154742.65603637695]"
"[344, 218085.35900878906, 152233.86563110352]"
"[345, 215813.17950439453, 148186.05157470703]"
"[346, 214280.18872070312, 152304.4365234375]"
"[347, 224845.1025390625, 154929.03857421875]"
"[348, 221164.46130371094, 154307.7049560547]"
"[349, 218462.80828857422, 152961.28784179688]"
"[350, 221859.25872802734, 154745.37518310547]"
"[351, 219196.2886352539, 154726.94775390625]"
"[352, 211466.01110839844, 146279.58142089844]"
"[353, 213376.16040039062, 148730.34552001953]"
"[354, 220560.46270751953, 154677.3099975586]"
"[355, 214653.25219726562, 149961.7078857422]"
"[356, 216405.71661376953, 153093.67901611328]"
"[357, 221887.18725585938, 153998.39373779297]"
"[358, 209343.4285888672, 147875.74905395508]"
"[359, 230216.83715820312, 159695.14337158203]"
"[360, 228025.74658203125, 159829.61657714844]"
"[361, 222438.92065429688, 155020.27947998047]"
"[362, 219563.39947509766, 153418.13745117188]"
"[363, 220132.0385131836, 153548.39883422852]"
"[364, 227319.5933227539, 158148.48095703125]"
"[365, 216944.5040283203, 152953.20220947266]"
"[366, 216878.18688964844, 149702.98947143555]"
"[367, 223146.70239257812, 154141.818359375]"
"[368, 225307.86010742188, 158917.5541381836]"
"[369, 215378.40802001953, 151764.5838623047]"
"[370, 224049.0142211914, 153294.3265991211]"
"[371, 217021.2606201172, 149965.52813720703]"
"[372, 225520.0765991211, 159140.4334716797]"
"[373, 213396.63348388672, 148433.56790161133]"
"[374, 217547.7266845703, 150903.26803588867]"
"[375, 227881.765625, 160113.70428466797]"
"[376, 216096.24212646484, 152725.6173400879]"
"[377, 213208.71240234375, 147429.60229492188]"
"[378, 217480.4112548828, 150275.54693603516]"
"[379, 219787.21337890625, 154346.84149169922]"
"[380, 219502.18518066406, 155461.87646484375]"
"[381, 221421.58935546875, 156096.51037597656]"
"[382, 216154.7817993164, 151053.63516235352]"
"[383, 217962.32330322266, 152944.9864501953]"
"[384, 216056.49285888672, 150744.79791259766]"
"[385, 213793.4223022461, 148796.87042236328]"
"[386, 212656.51971435547, 151100.63653564453]"
"[387, 218656.44329833984, 151917.1474609375]"
"[388, 220645.16577148438, 150370.35919189453]"
"[389, 216564.5291748047, 151862.9174194336]"
"[390, 212947.71911621094, 149517.34466552734]"
"[391, 216918.15130615234, 149148.46282958984]"
"[392, 220239.29620361328, 153496.205078125]"
"[393, 223246.32275390625, 158032.412109375]"
"[394, 221416.20611572266, 153134.77838134766]"
"[395, 213724.42834472656, 150024.88708496094]"
"[396, 214833.95867919922, 148235.48541259766]"
"[397, 222812.88708496094, 156740.63037109375]"
"[398, 215267.88311767578, 150742.10159301758]"
"[399, 213325.74188232422, 148965.9291381836]"
"[400, 219338.166015625, 154810.03384399414]"
"[401, 212869.14141845703, 149517.87719726562]"
"[402, 219376.03192138672, 152341.2518310547]"
"[403, 220053.05645751953, 154348.39111328125]"
"[404, 216461.5040283203, 151076.73712158203]"
"[405, 218447.1928100586, 151466.02807617188]"
"[406, 217461.4439086914, 152931.14904785156]"
"[407, 221019.21459960938, 154560.89221191406]"
"[408, 216676.25030517578, 153738.51147460938]"
"[409, 216821.8051147461, 150370.24700927734]"
"[410, 218635.50457763672, 153264.81280517578]"
"[411, 220028.97088623047, 153051.94897460938]"
"[412, 222214.1746826172, 153263.27767944336]"
"[413, 218013.08612060547, 154634.11657714844]"
"[414, 212184.8729248047, 146677.7914428711]"
"[415, 216709.01177978516, 152840.36331176758]"
"[416, 220308.64166259766, 154174.220703125]"
"[417, 219484.02801513672, 153039.59497070312]"
"[418, 219250.69073486328, 155032.2607421875]"
"[419, 216999.087890625, 152090.3623046875]"
"[420, 217659.50225830078, 151601.36889648438]"
"[421, 227822.58709716797, 160531.9002380371]"
"[422, 231204.5264892578, 161503.95330810547]"
"[423, 212263.27239990234, 147005.3143310547]"
"[424, 227736.96466064453, 157291.76470947266]"
"[425, 207721.0238647461, 145334.4259033203]"
"[426, 217551.13385009766, 152277.892578125]"
"[427, 219053.15338134766, 154406.68658447266]"
"[428, 223999.3081665039, 156600.32556152344]"
"[429, 219594.44830322266, 154532.79461669922]"
"[430, 212628.9310913086, 148935.0458984375]"
"[431, 221294.68243408203, 153040.98223876953]"
"[432, 220963.42767333984, 154712.05514526367]"
"[433, 218888.74481201172, 152358.38549804688]"
"[434, 213211.32385253906, 151260.60388183594]"
"[435, 219283.1376953125, 153266.29620361328]"
"[436, 219340.16778564453, 152443.2943725586]"
"[437, 226336.31762695312, 155098.5001525879]"
"[438, 213719.34057617188, 149775.33099365234]"
"[439, 219046.1303100586, 153666.1039428711]"
"[440, 220776.23602294922, 157176.23266601562]"
"[441, 211284.65649414062, 146781.6382446289]"
"[442, 228435.87145996094, 161861.18572998047]"
"[443, 219243.69799804688, 152962.93798828125]"
"[444, 214051.6727294922, 149951.20196533203]"
"[445, 220863.46551513672, 156660.83935546875]"
"[446, 215558.7833251953, 149676.94525146484]"
"[447, 221947.42266845703, 156353.69567871094]"
"[448, 226047.2559814453, 158407.69787597656]"
"[449, 225961.79077148438, 157956.71173095703]"
"[450, 215809.6473388672, 152519.7826538086]"
"[451, 232572.4716796875, 160022.95446777344]"
"[452, 220877.82067871094, 153649.73168945312]"
"[453, 221569.34997558594, 154252.29629516602]"
"[454, 217023.7481689453, 152079.42358398438]"
"[455, 210751.9312133789, 145397.2671508789]"
"[456, 221620.4263305664, 153392.89709472656]"
"[457, 224019.48272705078, 153861.39874267578]"
"[458, 236517.87231445312, 166047.14544677734]"
"[459, 223665.73193359375, 155163.4546508789]"
"[460, 221680.61309814453, 155454.8388671875]"
"[461, 218658.00164794922, 152974.95001220703]"
"[462, 219825.44073486328, 153301.67541503906]"
"[463, 221923.40295410156, 154668.57168579102]"
"[464, 232140.38232421875, 161591.9073791504]"
"[465, 211369.10955810547, 148094.48992919922]"
"[466, 223628.5845336914, 157576.07385253906]"
"[467, 223490.1268310547, 157369.15069580078]"
"[468, 213539.06756591797, 148783.5940246582]"
"[469, 218872.8890991211, 152659.89489746094]"
"[470, 218868.26300048828, 155335.3843383789]"
"[471, 223268.11206054688, 155882.67401123047]"
"[472, 218441.45642089844, 153138.42868041992]"
"[473, 218152.7866821289, 155225.53881835938]"
"[474, 225729.64501953125, 157323.05657958984]"
"[475, 231242.44299316406, 161705.8299560547]"
"[476, 219310.72283935547, 154830.2484741211]"
"[477, 225600.3370361328, 156312.7313232422]"
"[478, 220991.35858154297, 155121.62326049805]"
"[479, 214345.5503540039, 150122.73760986328]"
"[480, 216144.10076904297, 150910.80822753906]"
"[481, 220185.7440185547, 153391.6905517578]"
"[482, 208854.2169189453, 146155.66040039062]"
"[483, 225800.25451660156, 157896.48638916016]"
"[484, 222493.37536621094, 153234.29345703125]"
"[485, 221354.41967773438, 152575.25634765625]"
"[486, 225271.923828125, 155466.73803710938]"
"[487, 221033.4291381836, 154683.22161865234]"
"[488, 217619.80181884766, 152496.6724243164]"
"[489, 215070.11590576172, 147787.23046875]"
"[490, 211173.79943847656, 145729.1690673828]"
"[491, 225254.45153808594, 156951.24713134766]"
"[492, 221220.31170654297, 155904.24688720703]"
"[493, 220001.96673583984, 155852.48669433594]"
"[494, 220160.11785888672, 153011.84118652344]"
"[495, 212132.40423583984, 146710.5118408203]"
"[496, 215843.12530517578, 150466.57745361328]"
"[497, 219048.75201416016, 151973.34371948242]"
"[498, 213505.32458496094, 149463.1024169922]"
"[499, 220074.13342285156, 154258.27709960938]"
"[500, 217312.17547607422, 153305.4482421875]"
"[501, 222650.1333618164, 151683.30477905273]"
"[502, 211489.23168945312, 146663.20123291016]"
"[503, 219314.9048461914, 154128.6767578125]"
"[504, 220443.90496826172, 152701.3970336914]"
"[505, 232016.3745727539, 162819.07723999023]"
"[506, 221416.58966064453, 152821.23501586914]"
"[507, 226088.56579589844, 157938.17321777344]"
"[508, 214330.4044189453, 149875.59274291992]"
"[509, 227141.83361816406, 158069.21130371094]"
"[510, 212664.12384033203, 149364.33917236328]"
"[511, 220569.13641357422, 155313.3162841797]"
"[512, 214684.65521240234, 148185.90505981445]"
"[513, 215848.62103271484, 149342.02102661133]"
"[514, 218731.6275024414, 151680.85125732422]"
"[515, 227396.21185302734, 158676.3471069336]"
"[516, 221278.81103515625, 156895.9467163086]"
"[517, 220556.7816772461, 153058.31561279297]"
"[518, 220047.9344482422, 152994.75732421875]"
"[519, 216939.48364257812, 148252.3572998047]"
"[520, 224436.4385986328, 156864.8016357422]"
"[521, 219416.4721069336, 152294.716796875]"
"[522, 220934.15423583984, 154330.7507019043]"
"[523, 222578.2632446289, 154887.27319335938]"
"[524, 228960.61798095703, 161753.7241821289]"
"[525, 211693.03021240234, 147138.42443847656]"
"[526, 220578.20123291016, 155231.06744384766]"
"[527, 219059.96508789062, 151347.6967163086]"
"[528, 225423.48571777344, 156791.0430908203]"
"[529, 217858.45922851562, 152261.49575805664]"
"[530, 222051.7221069336, 154703.69952392578]"
"[531, 216042.31115722656, 147352.3083190918]"
"[532, 220584.76245117188, 153222.72650146484]"
"[533, 220936.75018310547, 155594.85467529297]"
"[534, 211797.34924316406, 149789.4252319336]"
"[535, 220446.56842041016, 154750.26007080078]"
"[536, 215248.28021240234, 151098.58737182617]"
"[537, 226211.78741455078, 157936.61682128906]"
"[538, 215367.8446044922, 149764.19177246094]"
"[539, 223233.32049560547, 156641.8282470703]"
"[540, 221457.1781616211, 153508.83639526367]"
"[541, 216816.73345947266, 150278.10955810547]"
"[542, 216507.41052246094, 151074.71447753906]"
"[543, 214287.0814819336, 150809.31414794922]"
"[544, 217229.9732055664, 149764.43029785156]"
"[545, 219702.1616821289, 154371.69982910156]"
"[546, 218946.7254638672, 152016.03704833984]"
"[547, 216302.04168701172, 150006.33203125]"
"[548, 225858.99542236328, 156105.4920654297]"
"[549, 214933.9239501953, 148628.24923706055]"
"[550, 221725.0128173828, 156444.6309814453]"
"[551, 213162.99127197266, 147166.5989074707]"
"[552, 213497.13995361328, 147207.35290527344]"
"[553, 216222.9210205078, 149511.50549316406]"
"[554, 212089.59149169922, 146314.0712890625]"
"[555, 219684.1329345703, 153157.91149902344]"
"[556, 220144.99114990234, 153540.21069335938]"
"[557, 221263.9285888672, 152977.1092529297]"
"[558, 223330.28778076172, 154045.3359375]"
"[559, 220223.83306884766, 152085.3357849121]"
"[560, 216928.0083618164, 151469.3868408203]"
"[561, 221349.08221435547, 153908.10229492188]"
"[562, 208889.72900390625, 144836.4178161621]"
"[563, 221863.83544921875, 152845.3804321289]"
"[564, 219052.59216308594, 151804.56484985352]"
"[565, 218119.74481201172, 151598.7886352539]"
"[566, 220036.2781982422, 152709.26470947266]"
"[567, 216616.13348388672, 150564.84442138672]"
"[568, 214178.4302368164, 148486.1205444336]"
"[569, 218242.89178466797, 152068.27514648438]"
"[570, 225703.31915283203, 161908.2940673828]"
"[571, 223421.453125, 154313.65228271484]"
"[572, 217684.86474609375, 149706.63330078125]"
"[573, 215098.39630126953, 151810.55377197266]"
"[574, 216664.5308227539, 149803.01263427734]"
"[575, 222928.74255371094, 158081.68896484375]"
"[576, 208596.13665771484, 144980.71835327148]"
"[577, 223840.48583984375, 155806.60577392578]"
"[578, 221520.57159423828, 152440.73223876953]"
"[579, 215218.27264404297, 150274.35446166992]"
"[580, 221267.04223632812, 156684.01516723633]"
"[581, 221743.33526611328, 153142.71197509766]"
"[582, 218054.16748046875, 152070.88800048828]"
"[583, 219781.6723022461, 153273.97143554688]"
