Epoch,Before Cost,After Cost
"[43, 167075.44342041016, 153030.97689819336]"
"[44, 169128.32299804688, 155665.68856811523]"
"[45, 170265.74053955078, 157664.92547607422]"
"[46, 166257.42443847656, 153426.27645874023]"
"[47, 168253.22625732422, 155004.69079589844]"
"[48, 166821.56787109375, 152654.0326538086]"
"[49, 169032.72106933594, 155493.0606689453]"
"[50, 166933.44952392578, 153887.82260131836]"
"[51, 165072.95782470703, 152440.71453857422]"
"[52, 165273.02404785156, 151087.98419189453]"
"[53, 170742.3985595703, 156648.52392578125]"
"[54, 167665.61889648438, 153514.76293945312]"
"[55, 159266.58532714844, 144877.95205688477]"
"[56, 166695.43872070312, 152675.4367980957]"
"[57, 166825.74829101562, 153730.62951660156]"
"[58, 166935.1151123047, 151674.41650390625]"
"[59, 161219.6893310547, 147540.53192138672]"
"[60, 167125.47326660156, 152892.18243408203]"
"[61, 166299.46728515625, 153130.6014404297]"
"[62, 169308.36846923828, 155026.45794677734]"
"[63, 165845.88928222656, 152638.4193725586]"
"[64, 169956.21337890625, 154269.1807861328]"
"[65, 167635.41522216797, 154208.5590209961]"
"[66, 169439.13275146484, 154941.64630126953]"
"[67, 161080.9273071289, 147722.27297973633]"
"[68, 165022.81951904297, 151491.51599121094]"
"[69, 161804.42810058594, 149354.68383789062]"
"[70, 174415.4048461914, 160242.45068359375]"
"[71, 160985.7149658203, 148075.3578491211]"
"[72, 162734.05242919922, 148134.19567871094]"
"[73, 171109.08544921875, 156720.62744140625]"
"[74, 166208.59381103516, 151879.74603271484]"
"[75, 172299.83404541016, 158831.00061035156]"
"[76, 173709.76748657227, 159780.1466064453]"
"[77, 167664.61572265625, 154040.3690185547]"
"[78, 168393.84295654297, 155030.21282958984]"
"[79, 162344.39068603516, 148828.22705078125]"
"[80, 158369.3198852539, 144921.66662597656]"
"[81, 161686.5601196289, 148060.9181213379]"
"[82, 169456.13677978516, 155214.88415527344]"
"[83, 163139.52307128906, 149411.28118896484]"
"[84, 165763.3452758789, 151210.1378173828]"
"[85, 162682.44689941406, 149845.47290039062]"
"[86, 162762.99053955078, 148794.02200317383]"
"[87, 158301.86456298828, 144772.14630126953]"
"[88, 167772.70880126953, 153369.79568481445]"
"[89, 170741.88836669922, 155977.43286132812]"
"[90, 168104.15985107422, 154719.4271850586]"
"[91, 172153.70281982422, 158545.11590576172]"
"[92, 167023.55462646484, 152645.09344482422]"
"[93, 168302.8045654297, 154726.52703857422]"
"[94, 165616.04663085938, 152881.15576171875]"
"[95, 167509.5776977539, 154614.18438720703]"
"[96, 166864.45574951172, 152732.40493774414]"
"[97, 157427.2788696289, 144369.49450683594]"
"[98, 161761.84350585938, 149342.1996459961]"
"[99, 156037.03802490234, 142323.42419433594]"
"[100, 168089.76751708984, 154352.6551513672]"
"[101, 166825.36401367188, 153824.05603027344]"
"[102, 161541.34368896484, 146974.7384033203]"
"[103, 170130.15673828125, 156025.42880249023]"
"[104, 166819.78735351562, 153009.70629882812]"
"[105, 172513.61657714844, 158126.28552246094]"
"[106, 162982.5294189453, 149264.4819946289]"
"[107, 170468.44146728516, 155062.88677978516]"
"[108, 168579.8724975586, 153534.1215209961]"
"[109, 159923.26678466797, 146112.7109375]"
"[110, 166120.38793945312, 153294.90689086914]"
"[111, 169029.24798583984, 155006.33407592773]"
"[112, 164007.72436523438, 150994.55157470703]"
"[113, 162295.59857177734, 147865.07775878906]"
"[114, 164252.1801147461, 150149.59274291992]"
"[115, 164822.21160888672, 151480.80206298828]"
"[116, 159231.6688232422, 145803.30822753906]"
"[117, 159012.69647216797, 145858.0400390625]"
"[118, 171505.4080810547, 156594.99389648438]"
"[119, 160950.9193725586, 147789.4340209961]"
"[120, 166013.5697631836, 152365.6420288086]"
"[121, 159338.84381103516, 146155.2432861328]"
"[122, 165578.8558959961, 152296.90911865234]"
"[123, 163631.16455078125, 149446.1537475586]"
"[124, 162436.87658691406, 149254.31005859375]"
"[125, 167107.57647705078, 154146.85293579102]"
"[126, 161643.15399169922, 148607.5424194336]"
"[127, 166224.51806640625, 152109.67834472656]"
"[128, 169400.7221069336, 155917.57943725586]"
"[129, 163881.26007080078, 149822.0001220703]"
"[130, 161320.3373413086, 148022.935546875]"
"[131, 164050.33044433594, 150805.58810424805]"
"[132, 164495.39825439453, 149834.8412475586]"
"[133, 162725.4630126953, 149541.44482421875]"
"[134, 164483.45489501953, 151133.1396484375]"
"[135, 164607.98358154297, 151119.4810180664]"
"[136, 165537.75665283203, 152605.4813232422]"
"[137, 167289.2724609375, 153043.68774414062]"
"[138, 163956.43060302734, 150743.1401977539]"
"[139, 167365.7071533203, 154904.57989501953]"
"[140, 166361.26080322266, 152911.4231262207]"
"[141, 166799.56671142578, 153765.6241455078]"
"[142, 164687.88903808594, 150436.00979614258]"
"[143, 166615.95263671875, 154557.7364501953]"
"[144, 170798.857421875, 156525.79174804688]"
"[145, 168994.62408447266, 156504.77264404297]"
"[146, 163722.26007080078, 149406.4543762207]"
"[147, 174902.9340209961, 160665.99591064453]"
"[148, 163492.46118164062, 149790.43841552734]"
"[149, 165911.38201904297, 151872.38330078125]"
"[150, 162415.4853515625, 149957.48474121094]"
"[151, 167068.78253173828, 152858.63928222656]"
"[152, 169376.61962890625, 155106.0780029297]"
"[153, 175453.32452392578, 161670.44757080078]"
"[154, 172874.88189697266, 158497.0539855957]"
"[155, 167470.38189697266, 153909.0323486328]"
"[156, 166605.42419433594, 153850.10586547852]"
"[157, 169279.76025390625, 154933.98919677734]"
"[158, 169570.35095214844, 154924.23138427734]"
"[159, 165560.4828491211, 151763.1958618164]"
"[160, 163104.94775390625, 149699.4555053711]"
"[161, 164989.9341430664, 151782.65557861328]"
"[162, 172312.11590576172, 158302.63647460938]"
"[163, 164005.50494384766, 150795.7618408203]"
"[164, 163608.40893554688, 149290.1865234375]"
"[165, 159712.81622314453, 147255.58462524414]"
"[166, 165917.76721191406, 151512.2403564453]"
"[167, 169852.89086914062, 156762.4757080078]"
"[168, 163762.35473632812, 149633.12634277344]"
"[169, 166586.8662109375, 152590.71899414062]"
"[170, 162010.55615234375, 148773.04153442383]"
"[171, 170343.23413085938, 156333.3197631836]"
"[172, 167007.35223388672, 152429.97607421875]"
"[173, 164588.48333740234, 151488.1390991211]"
"[174, 166180.05392456055, 152012.82089233398]"
"[175, 164817.96490478516, 151555.03463745117]"
"[176, 159635.1723022461, 145001.78045654297]"
"[177, 165674.3553466797, 151580.36456298828]"
"[178, 165513.9541015625, 152719.29193115234]"
"[179, 169335.53741455078, 155478.41607666016]"
"[180, 161152.05645751953, 148263.42901611328]"
"[181, 168244.06231689453, 152710.48626708984]"
"[182, 170088.6151123047, 155623.7674560547]"
"[183, 169854.0936279297, 155167.4442138672]"
"[184, 166768.01458740234, 152838.68212890625]"
"[185, 164021.86553955078, 150700.07293701172]"
"[186, 167540.24310302734, 154143.02493286133]"
"[187, 163704.54663085938, 150186.40963745117]"
"[188, 166388.03485107422, 151997.3599243164]"
"[189, 164587.0322265625, 149361.71533203125]"
"[190, 168944.4237060547, 154267.17358398438]"
"[191, 164282.05853271484, 150358.11364746094]"
"[192, 172453.43145751953, 157884.4955444336]"
"[193, 164601.19653320312, 150191.6131591797]"
"[194, 168012.1435546875, 154343.01751708984]"
"[195, 164499.28302001953, 151142.1669921875]"
"[196, 162999.6929321289, 148744.04739379883]"
"[197, 169979.84185791016, 154359.8815612793]"
"[198, 167321.56158447266, 153207.9376525879]"
"[199, 161520.62103271484, 148556.8178100586]"
"[200, 166610.24169921875, 153451.3186340332]"
"[201, 171924.2987060547, 158086.19750976562]"
"[202, 160901.92205810547, 147388.61029052734]"
"[203, 170041.23358154297, 155777.6346435547]"
"[204, 165205.66021728516, 151193.7296142578]"
"[205, 160416.22100830078, 146411.72344970703]"
"[206, 166107.1329345703, 151672.4799194336]"
"[207, 163310.12438964844, 148801.14617919922]"
"[208, 172182.75115966797, 158302.17236328125]"
"[209, 170276.21630859375, 154830.36669921875]"
"[210, 162563.00158691406, 148440.98950195312]"
"[211, 162329.10186767578, 148769.37371826172]"
"[212, 162680.19073486328, 149049.9659423828]"
"[213, 160211.9638671875, 145957.3624267578]"
"[214, 164493.5001220703, 150211.4873046875]"
"[215, 169891.6333618164, 155304.2879638672]"
"[216, 162445.88891601562, 148336.79852294922]"
"[217, 164370.21307373047, 149725.73376464844]"
"[218, 172850.1697998047, 159186.17431640625]"
"[219, 173215.93823242188, 158030.23992919922]"
"[220, 170285.08966064453, 156700.40380859375]"
"[221, 168543.08807373047, 153886.27459716797]"
"[222, 163526.11303710938, 149833.72955322266]"
"[223, 164946.5205078125, 150871.44888305664]"
"[224, 163024.08947753906, 148001.6893310547]"
"[225, 170662.17248535156, 157313.7819519043]"
"[226, 165420.58612060547, 152420.46704101562]"
"[227, 168996.1192626953, 153721.73907470703]"
"[228, 166318.96282958984, 151944.7030029297]"
"[229, 160711.13470458984, 146214.0728149414]"
"[230, 166895.9916381836, 153006.4276123047]"
"[231, 166979.96014404297, 153405.1826171875]"
"[232, 166559.78149414062, 152939.75274658203]"
"[233, 163497.29962158203, 149210.95166015625]"
"[234, 170745.1505126953, 156046.5546875]"
"[235, 165266.86163330078, 150745.57360839844]"
"[236, 166260.1622314453, 152603.93591308594]"
"[237, 168737.57781982422, 155399.48760986328]"
"[238, 167015.46954345703, 153247.08813476562]"
"[239, 169355.55267333984, 155535.78088378906]"
"[240, 165073.3895263672, 151535.0425415039]"
"[241, 166031.54473876953, 151361.77416992188]"
"[242, 168114.1649169922, 152875.24755859375]"
"[243, 161271.69854736328, 147807.7666015625]"
"[244, 165772.29541015625, 150818.82196044922]"
"[245, 159954.34301757812, 144597.818359375]"
"[246, 166817.74725341797, 151310.23587036133]"
"[247, 163361.31677246094, 149275.1661376953]"
"[248, 162865.0415649414, 149151.1531982422]"
"[249, 158601.93450927734, 145509.02856445312]"
"[250, 163498.55053710938, 149114.95239257812]"
"[251, 167973.04998779297, 153323.93231201172]"
"[252, 161300.46466064453, 146728.95501708984]"
"[253, 171963.6131591797, 158589.0098876953]"
"[254, 165883.45343017578, 151677.869140625]"
"[255, 172581.25189208984, 157674.14825439453]"
"[256, 159163.73876953125, 145100.38864135742]"
"[257, 166434.2963256836, 153289.1365966797]"
"[258, 167502.73828125, 152903.8878173828]"
"[259, 167844.98797607422, 153416.09860229492]"
"[260, 165006.90783691406, 151675.86352539062]"
"[261, 162280.45974731445, 148644.43264770508]"
"[262, 156922.70526123047, 143237.705078125]"
"[263, 159606.17065429688, 145434.44396972656]"
"[264, 161949.02850341797, 149227.18865966797]"
"[265, 170683.7332763672, 155483.99407958984]"
"[266, 167799.16436767578, 152701.90856933594]"
"[267, 166054.78369140625, 151836.59072875977]"
"[268, 164013.36651611328, 150131.44396972656]"
"[269, 162921.33642578125, 149555.88732910156]"
"[270, 161286.87591552734, 147352.13354492188]"
"[271, 170453.27239990234, 155587.49407958984]"
"[272, 160910.73236083984, 146714.35418701172]"
"[273, 160469.78442382812, 146287.0174560547]"
"[274, 165505.89501953125, 150620.5079650879]"
"[275, 167260.1488647461, 152911.98220825195]"
"[276, 163285.96673583984, 148782.57458496094]"
"[277, 167130.29168701172, 153780.63452148438]"
"[278, 158167.20538330078, 145019.38745117188]"
"[279, 155125.0906982422, 142573.16430664062]"
"[280, 166612.99212646484, 153806.50323486328]"
"[281, 166269.73895263672, 152465.33438110352]"
"[282, 159454.6611328125, 144811.8165283203]"
"[283, 175018.24877929688, 160262.78515625]"
"[284, 161497.24713134766, 147193.29608154297]"
"[285, 161326.53393554688, 147703.25225830078]"
"[286, 161400.5684814453, 146843.0125732422]"
"[287, 171055.5830078125, 156632.4624633789]"
"[288, 171400.65228271484, 156867.84698486328]"
"[289, 165420.9365234375, 150242.82318115234]"
"[290, 164074.60522460938, 149745.55194091797]"
"[291, 164399.78643798828, 150695.65087890625]"
"[292, 170885.3861694336, 155344.78778076172]"
"[293, 161010.49395751953, 148191.92822265625]"
"[294, 169511.87377929688, 155399.81121826172]"
"[295, 169407.53631591797, 155228.53051757812]"
"[296, 165189.04150390625, 151950.00665283203]"
"[297, 161663.7342529297, 147228.88500976562]"
"[298, 164841.06982421875, 149983.4391784668]"
"[299, 169042.88275146484, 155640.185546875]"
"[300, 165923.73553466797, 152280.98806762695]"
"[301, 162204.3487548828, 147137.36141967773]"
"[302, 160343.1395263672, 146236.01626586914]"
"[303, 160875.2266845703, 146608.55743408203]"
"[304, 166242.90606689453, 152559.6870727539]"
"[305, 170915.78424072266, 156064.9219970703]"
"[306, 174934.8983154297, 160706.54483032227]"
"[307, 166388.27490234375, 151415.8876953125]"
"[308, 170097.30297851562, 155367.2364501953]"
"[309, 161299.69638061523, 146822.85137939453]"
"[310, 167703.2049560547, 154059.24807739258]"
"[311, 166476.95874023438, 151671.78509521484]"
"[312, 163298.41552734375, 150058.5772705078]"
"[313, 160666.7406616211, 146855.56768798828]"
"[314, 169703.15600585938, 154945.21270751953]"
"[315, 161802.7681274414, 146819.56716918945]"
"[316, 159872.9887084961, 145010.54879760742]"
"[317, 167269.60357666016, 152572.63708496094]"
"[318, 156073.8480834961, 143401.2255859375]"
"[319, 166473.65270996094, 153019.34503173828]"
"[320, 161797.2901611328, 149330.26922607422]"
"[321, 157796.7640991211, 144826.73065185547]"
"[322, 172589.74505615234, 158136.88983154297]"
"[323, 163673.8794555664, 148842.71878051758]"
"[324, 170287.71826171875, 156382.69470214844]"
"[325, 163141.01989746094, 149392.39599609375]"
"[326, 168679.64434814453, 153757.3145751953]"
"[327, 161944.43963623047, 148549.12927246094]"
"[328, 165168.51513671875, 152255.86059570312]"
"[329, 169034.2850341797, 155016.927734375]"
"[330, 167077.232421875, 154223.7984008789]"
"[331, 168718.2576904297, 155222.7490234375]"
"[332, 168682.42742919922, 154138.5701904297]"
"[333, 165633.69647216797, 151092.46768188477]"
"[334, 163855.3358154297, 148911.4887084961]"
"[335, 174463.57293701172, 158838.96228027344]"
"[336, 165405.93829345703, 150837.52856445312]"
"[337, 172082.91760253906, 158065.50549316406]"
"[338, 159140.79949951172, 144464.5079345703]"
"[339, 170911.06805419922, 155465.03088378906]"
"[340, 167674.77575683594, 154139.45623779297]"
"[341, 164777.20391845703, 151211.53942871094]"
"[342, 161644.79235839844, 147277.75909423828]"
"[343, 165369.2583618164, 151595.4107055664]"
"[344, 172485.96502685547, 157569.5855102539]"
"[345, 166822.29986572266, 152066.6354675293]"
"[346, 165992.85278320312, 151917.93048095703]"
"[347, 174267.8486328125, 160095.431640625]"
"[348, 172055.46014404297, 158764.78411865234]"
"[349, 166153.3768310547, 151572.91662597656]"
"[350, 164270.84350585938, 151527.28314208984]"
"[351, 162343.5581665039, 148388.4819946289]"
"[352, 166332.35498046875, 151611.76318359375]"
"[353, 166041.40393066406, 151923.20471191406]"
"[354, 173507.89782714844, 159704.83575439453]"
"[355, 166790.06958007812, 152072.1700439453]"
"[356, 166039.08013916016, 151807.38525390625]"
"[357, 167605.7159423828, 152786.8123779297]"
"[358, 164523.52850341797, 150912.42236328125]"
"[359, 166012.29028320312, 151740.7055053711]"
"[360, 170153.6265258789, 156131.45880126953]"
"[361, 164150.40240478516, 150252.46072387695]"
"[362, 162563.0401611328, 148167.4356689453]"
"[363, 162960.14154052734, 147675.91766357422]"
"[364, 159362.06158447266, 146611.2901611328]"
"[365, 164473.3653564453, 149524.34173583984]"
"[366, 158306.1541748047, 143330.82189941406]"
"[367, 175179.49389648438, 159816.98022460938]"
"[368, 163859.9737548828, 149705.99435424805]"
"[369, 157345.54266357422, 143713.98373413086]"
"[370, 162734.60272216797, 149057.00952148438]"
"[371, 165806.19049072266, 151832.70928955078]"
"[372, 165815.04791259766, 150729.74407958984]"
"[373, 173066.19592285156, 158768.74096679688]"
"[374, 168175.76879882812, 154021.650390625]"
"[375, 170598.81640625, 155637.4407043457]"
"[376, 160148.20281982422, 146725.36303710938]"
"[377, 163513.17669677734, 149278.6301574707]"
"[378, 167050.54956054688, 152156.83526611328]"
"[379, 163986.79907226562, 149922.71975708008]"
"[380, 162339.80685424805, 149498.17639160156]"
"[381, 168090.88751220703, 153988.7846069336]"
"[382, 160288.99127197266, 146794.59664916992]"
"[383, 165808.68548583984, 151958.58001708984]"
"[384, 163166.08142089844, 148752.78344726562]"
"[385, 171148.0990600586, 157415.32080078125]"
"[386, 176014.57299804688, 160731.86962890625]"
"[387, 166093.08038330078, 152277.86236572266]"
"[388, 164999.80505371094, 150363.17639160156]"
"[389, 174285.87731933594, 159541.4506225586]"
"[390, 163134.35424804688, 150363.51190185547]"
"[391, 170056.00494384766, 156402.30346679688]"
"[392, 163624.54907226562, 151067.85382080078]"
"[393, 164744.67987060547, 151586.85650634766]"
"[394, 168587.1548461914, 156119.1557006836]"
"[395, 166338.30346679688, 152025.23510742188]"
"[396, 168986.79803466797, 154356.74072265625]"
"[397, 168587.34796142578, 153589.6558227539]"
"[398, 159334.77947998047, 145289.50494384766]"
"[399, 162211.2494506836, 147376.7403869629]"
"[400, 170292.2470703125, 156943.0297241211]"
"[401, 165373.91162109375, 151728.84606933594]"
"[402, 168837.5640258789, 154609.51904296875]"
"[403, 163774.2091064453, 149867.41430664062]"
"[404, 170799.76586914062, 157152.5870361328]"
"[405, 166302.03283691406, 153110.59899902344]"
"[406, 172108.62628173828, 157187.7985534668]"
"[407, 171137.7235107422, 156731.47137451172]"
"[408, 167429.41790771484, 153602.58123779297]"
"[409, 163848.52124023438, 149513.30834960938]"
"[410, 171713.6824951172, 157828.7117919922]"
"[411, 159401.91827392578, 145604.68627929688]"
"[412, 166019.73504638672, 151750.51708984375]"
"[413, 169798.22039794922, 155420.6869506836]"
"[414, 159137.396484375, 146302.10720825195]"
"[415, 165479.41619873047, 151682.8689880371]"
"[416, 168691.07232666016, 153863.7866821289]"
"[417, 168625.1524658203, 155405.10870361328]"
"[418, 165782.2777709961, 150940.3760986328]"
"[419, 162586.0899658203, 149063.9208984375]"
"[420, 160988.28100585938, 148048.1375732422]"
"[421, 161910.283203125, 148078.1586303711]"
"[422, 169246.49578857422, 154166.46069335938]"
"[423, 166050.31030273438, 151320.57055664062]"
"[424, 166927.23236083984, 152767.51885986328]"
"[425, 160609.75775146484, 146471.3119506836]"
"[426, 170185.0942993164, 155626.21325683594]"
"[427, 164262.89721679688, 149939.65594482422]"
"[428, 161966.63595581055, 147619.94387817383]"
"[429, 160317.85180664062, 145984.98504638672]"
"[430, 165275.6787109375, 150934.94689941406]"
"[431, 156051.91729736328, 143303.17391967773]"
"[432, 170045.01556396484, 155003.0053100586]"
"[433, 161102.29919433594, 147037.23309326172]"
"[434, 159589.11352539062, 145078.0548095703]"
"[435, 159401.01245117188, 144162.8974609375]"
"[436, 170033.02081298828, 155773.69201660156]"
"[437, 164980.71173095703, 151428.2105102539]"
"[438, 157131.01397705078, 142446.8514404297]"
"[439, 166230.91387939453, 151189.05346679688]"
"[440, 167907.79168701172, 154027.54415893555]"
"[441, 162690.96838378906, 147538.57971191406]"
"[442, 165268.76239013672, 151431.0421142578]"
"[443, 169235.42266845703, 154639.48532104492]"
"[444, 166752.59411621094, 152312.884765625]"
"[445, 157801.72717285156, 144055.4937133789]"
"[446, 163710.07879638672, 149272.65356445312]"
"[447, 168925.56060791016, 155476.24700927734]"
"[448, 168460.37536621094, 154516.22564697266]"
"[449, 165329.73822021484, 149801.69506835938]"
"[450, 171397.32781982422, 157285.05841064453]"
"[451, 166026.849609375, 152171.77307128906]"
"[452, 174766.4969482422, 160573.32684326172]"
"[453, 165690.66772460938, 153198.1112060547]"
"[454, 166514.3739013672, 152641.79971313477]"
"[455, 170818.4887084961, 155666.38317871094]"
"[456, 169422.60791015625, 153648.99237060547]"
"[457, 167341.2108154297, 153217.88763427734]"
"[458, 169459.34368896484, 154611.52606201172]"
"[459, 166141.5887451172, 151755.29553222656]"
"[460, 165640.1557006836, 153167.1117553711]"
"[461, 167291.10931396484, 152963.52185058594]"
"[462, 162938.7879638672, 149001.25546264648]"
"[463, 165409.52709960938, 151620.89910888672]"
"[464, 167024.3885498047, 153909.74102783203]"
"[465, 162228.24224853516, 147683.66583251953]"
"[466, 171077.98211669922, 156497.58465576172]"
"[467, 163120.83612060547, 149468.6025390625]"
"[468, 169120.19961547852, 155295.17974853516]"
"[469, 172707.88830566406, 158794.07360839844]"
"[470, 168574.25537109375, 155136.81939697266]"
"[471, 162712.40893554688, 148950.66552734375]"
"[472, 161207.83404541016, 147644.68096923828]"
"[473, 164775.55044555664, 150721.28051757812]"
"[474, 161172.5008544922, 147425.27319335938]"
"[475, 163480.31323242188, 149463.43450927734]"
"[476, 170261.7195739746, 157491.76013183594]"
"[477, 158590.8812866211, 145280.08947753906]"
"[478, 166673.03289794922, 152649.17138671875]"
"[479, 168177.16973876953, 153762.36029052734]"
"[480, 159767.62591552734, 146343.89297485352]"
"[481, 163703.19079589844, 149131.5400390625]"
"[482, 166679.0966796875, 151319.48626708984]"
"[483, 165634.6142578125, 151468.1010131836]"
"[484, 160639.96014404297, 148850.70123291016]"
"[485, 168608.4609375, 154748.0061340332]"
"[486, 165083.71545410156, 151008.94458007812]"
"[487, 163097.67584228516, 149910.34814453125]"
"[488, 168805.83575439453, 154802.68557739258]"
"[489, 170179.8770751953, 157529.1435546875]"
"[490, 164857.33013916016, 151726.4790649414]"
"[491, 165257.2374267578, 149791.6867980957]"
"[492, 159718.83758544922, 146764.0146484375]"
"[493, 163234.0537109375, 148885.49838256836]"
"[494, 162551.54461669922, 147677.68145751953]"
"[495, 164616.94830322266, 150275.98596191406]"
"[496, 170519.29998779297, 156245.49102783203]"
"[497, 163435.2894897461, 148425.8699645996]"
"[498, 168713.5137939453, 154802.3682861328]"
"[499, 170879.45776367188, 157149.93579101562]"
"[500, 166696.482421875, 153832.48681640625]"
"[501, 164323.39471435547, 150572.56317138672]"
"[502, 166181.1776123047, 151990.79217529297]"
"[503, 163391.0551147461, 148914.83947753906]"
"[504, 164986.9253540039, 150713.73822021484]"
"[505, 173183.81481933594, 159075.72491455078]"
"[506, 163992.1060180664, 150686.0379333496]"
"[507, 162806.42578125, 149391.63024902344]"
"[508, 165146.3734741211, 151607.14221191406]"
"[509, 161941.36889648438, 149355.81903076172]"
"[510, 159377.1512451172, 146493.4775390625]"
"[511, 160091.94262695312, 145552.34002685547]"
"[512, 167393.61541748047, 153178.65325927734]"
"[513, 162540.2947998047, 148680.74981689453]"
"[514, 166602.84423828125, 151357.10858154297]"
"[515, 160621.59631347656, 145457.74346923828]"
"[516, 167508.2705078125, 151797.86352539062]"
"[517, 162366.47686767578, 147841.15753173828]"
"[518, 166242.1590576172, 151346.5255126953]"
"[519, 162030.8110961914, 148139.09188842773]"
"[520, 169628.0958251953, 155634.7471923828]"
"[521, 165317.22387695312, 150792.44213867188]"
"[522, 162410.45330810547, 147784.94927978516]"
"[523, 165878.02600097656, 150733.24560546875]"
"[524, 167012.09765625, 153107.75128173828]"
"[525, 167018.89678955078, 153927.30920410156]"
"[526, 160326.21878051758, 146788.26403808594]"
"[527, 168708.29956054688, 154545.66662597656]"
"[528, 168588.55712890625, 155295.20751953125]"
"[529, 161700.63244628906, 147413.17315673828]"
"[530, 166485.1576538086, 153207.13082885742]"
"[531, 170376.13653564453, 157041.30932617188]"
"[532, 166393.9945678711, 152954.25048828125]"
"[533, 161637.14477539062, 147741.02795410156]"
"[534, 171001.47833251953, 157561.8401184082]"
"[535, 170344.17559814453, 156040.8214416504]"
"[536, 165755.9024963379, 151998.57611083984]"
"[537, 166403.2059326172, 151321.00372314453]"
"[538, 162376.3106689453, 149210.2905883789]"
"[539, 165395.15063476562, 151260.46697998047]"
"[540, 160346.0248413086, 147586.12426757812]"
"[541, 161038.69891357422, 147011.9409790039]"
"[542, 164131.51568603516, 150030.60192871094]"
"[543, 164747.66760253906, 150652.8455810547]"
"[544, 166459.39447021484, 152047.67739868164]"
"[545, 170501.6156616211, 156446.69082641602]"
"[546, 163148.0304260254, 150471.046875]"
"[547, 162630.89575195312, 148755.60623168945]"
"[548, 161057.68756103516, 147874.5712890625]"
"[549, 163585.01971435547, 149212.80151367188]"
"[550, 164588.0337524414, 151211.14056396484]"
"[551, 168945.28955078125, 155893.97827148438]"
"[552, 171574.57080078125, 158295.0277709961]"
"[553, 171841.74951171875, 157998.65234375]"
"[554, 166653.53314208984, 152636.3413696289]"
"[555, 164393.58795166016, 150300.83197021484]"
"[556, 160584.77606201172, 146341.55139160156]"
"[557, 170829.9012451172, 157723.9539794922]"
"[558, 164769.5086669922, 151319.82989501953]"
"[559, 171462.3966064453, 157714.0684814453]"
"[560, 160527.58502197266, 147279.44622802734]"
"[561, 162596.67333984375, 148249.7021484375]"
"[562, 172164.80041503906, 157623.3881225586]"
"[563, 161335.9066772461, 148349.76092529297]"
"[564, 169942.72760009766, 155546.88208007812]"
"[565, 169176.0231628418, 154367.44415283203]"
"[566, 167339.39428710938, 153381.5093383789]"
"[567, 169520.7900390625, 155090.28118896484]"
"[568, 163383.970703125, 148543.00463867188]"
"[569, 167406.19079589844, 152830.16305541992]"
"[570, 167220.14599609375, 153552.22869873047]"
"[571, 164286.0655517578, 150505.59161376953]"
"[572, 168391.42724609375, 154370.0732421875]"
"[573, 167797.6845703125, 153428.24139404297]"
"[574, 164458.38385009766, 149488.21014404297]"
"[575, 167571.38641357422, 153318.9944152832]"
"[576, 167095.5726928711, 152276.6114501953]"
"[577, 170719.01641845703, 156911.11114501953]"
"[578, 168640.66473388672, 154763.748046875]"
"[579, 168566.16076660156, 155050.1185913086]"
"[580, 159972.1043701172, 147533.84307861328]"
"[581, 162978.4281616211, 149643.03604125977]"
"[582, 162275.22229003906, 148501.74658203125]"
