Epoch,Before Cost,After Cost
"[201, 182571.51403808594, 160067.54388427734]"
"[202, 172886.9193725586, 150317.32745361328]"
"[203, 179684.45263671875, 156443.53192138672]"
"[204, 176828.50128173828, 153921.95233154297]"
"[205, 174603.71771240234, 152810.48635864258]"
"[206, 174661.7787475586, 153720.58880615234]"
"[207, 178404.3770751953, 154797.22100830078]"
"[208, 174237.71368408203, 150908.11212158203]"
"[209, 178817.01147460938, 155120.54470825195]"
"[210, 179217.84350585938, 155605.60693359375]"
"[211, 181226.27532958984, 158056.75271606445]"
"[212, 175587.93450927734, 152883.7082824707]"
"[213, 177991.43383789062, 154118.33178710938]"
"[214, 178073.02337646484, 155262.35626220703]"
"[215, 177467.92462158203, 153677.89404296875]"
"[216, 187752.86712646484, 164173.4171142578]"
"[217, 174120.01483154297, 150693.96936035156]"
"[218, 181022.78192138672, 156613.05267333984]"
"[219, 176066.06079101562, 152861.17712402344]"
"[220, 171062.81701660156, 148780.0599975586]"
"[221, 177753.75122070312, 154769.96878051758]"
"[222, 185585.1060180664, 161606.40283203125]"
"[223, 173020.4683227539, 149484.68041992188]"
"[224, 172516.04858398438, 149761.00689697266]"
"[225, 172500.4214477539, 150260.35302734375]"
"[226, 185247.56671142578, 163714.333984375]"
"[227, 183533.33032226562, 159551.49938964844]"
"[228, 183638.9066772461, 159952.73245239258]"
"[229, 181524.28149414062, 158086.76788330078]"
"[230, 183118.45477294922, 159527.36505126953]"
"[231, 173928.39807128906, 150630.0982055664]"
"[232, 183735.32550048828, 159279.98419189453]"
"[233, 174187.5467529297, 150857.77325439453]"
"[234, 173795.32983398438, 150471.0795288086]"
"[235, 176435.00079345703, 153531.34899902344]"
"[236, 172296.59295654297, 149550.4702758789]"
"[237, 175613.89135742188, 153242.7667236328]"
"[238, 173383.76190185547, 150836.13623046875]"
"[239, 176753.59942626953, 154017.8364868164]"
"[240, 173298.60162353516, 150633.7396850586]"
"[241, 167335.86767578125, 146459.84298706055]"
"[242, 171835.2554321289, 148572.15008544922]"
"[243, 175335.8916015625, 152635.3110961914]"
"[244, 172454.91900634766, 148825.27334594727]"
"[245, 182002.82904052734, 158931.2144165039]"
"[246, 176175.08905029297, 151826.2509765625]"
"[247, 170270.9077758789, 147532.62246704102]"
"[248, 174513.46826171875, 151559.93978881836]"
"[249, 176604.8770751953, 152268.88986206055]"
"[250, 181845.26483154297, 158284.0740966797]"
"[251, 179680.82678222656, 156033.26962280273]"
"[252, 172486.38177490234, 148456.86993408203]"
"[253, 183482.35821533203, 157944.55938720703]"
"[254, 178654.01348876953, 154440.2635498047]"
"[255, 178064.83233642578, 154998.1976928711]"
"[256, 172591.50604248047, 148922.1328125]"
"[257, 176571.81365966797, 152776.54235839844]"
"[258, 174695.2723388672, 152943.47637939453]"
"[259, 176045.67559814453, 151560.13873291016]"
"[260, 173117.7850341797, 152839.78942871094]"
"[261, 169118.53283691406, 145876.8614501953]"
"[262, 171420.75885009766, 148679.96942138672]"
"[263, 180099.77264404297, 156780.89236450195]"
"[264, 173193.4278564453, 150306.24609375]"
"[265, 177439.0181274414, 153788.52850341797]"
"[266, 175312.7279663086, 152442.13800048828]"
"[267, 173646.33227539062, 152358.1856689453]"
"[268, 175014.51037597656, 150979.1326904297]"
"[269, 171801.84704589844, 148697.7081298828]"
"[270, 172281.37628173828, 149605.30297851562]"
"[271, 172821.1776123047, 148933.62896728516]"
"[272, 176873.10858154297, 153769.91143798828]"
"[273, 184478.8316040039, 157380.49114990234]"
"[274, 181303.76251220703, 157803.96578979492]"
"[275, 171136.97021484375, 148241.82275390625]"
"[276, 170780.3568725586, 147020.07522583008]"
"[277, 178676.81121826172, 156481.0737915039]"
"[278, 177396.07904052734, 152832.5308227539]"
"[279, 175882.0923461914, 152547.81240844727]"
"[280, 175072.61584472656, 153121.96032714844]"
"[281, 171374.93450927734, 148080.20831298828]"
"[282, 181434.462890625, 157518.57946777344]"
"[283, 171384.06048583984, 148622.5213623047]"
"[284, 174584.73864746094, 151439.77911376953]"
"[285, 176905.3970336914, 152050.95733642578]"
"[286, 172630.69036865234, 150856.16818237305]"
"[287, 179501.44049072266, 155976.02215576172]"
"[288, 173794.18212890625, 150305.42907714844]"
"[289, 172481.78259277344, 148579.37701416016]"
"[290, 179334.0689086914, 155921.59912109375]"
"[291, 170096.7134399414, 147888.35821533203]"
"[292, 175010.8416748047, 151511.09887695312]"
"[293, 168806.4697265625, 146825.7120361328]"
"[294, 172987.72296142578, 150366.44256591797]"
"[295, 173734.18298339844, 149553.2921142578]"
"[296, 179916.2879638672, 157766.4842529297]"
"[297, 173861.03454589844, 151322.68701171875]"
"[298, 171635.95727539062, 148546.17700195312]"
"[299, 172324.44372558594, 149077.55712890625]"
"[300, 172945.91400146484, 150701.56567382812]"
"[301, 178528.64208984375, 155486.13836669922]"
"[302, 181582.85382080078, 156160.86083984375]"
"[303, 171150.7667236328, 146653.7432861328]"
"[304, 169982.66583251953, 147313.1782836914]"
"[305, 175552.90365600586, 151880.10763549805]"
"[306, 180212.37719726562, 156464.53161621094]"
"[307, 176699.31579589844, 152712.78485107422]"
"[308, 174040.91204833984, 151652.55841064453]"
"[309, 168561.6107788086, 145196.72607421875]"
"[310, 185891.45037841797, 161852.32330322266]"
"[311, 173927.6641845703, 151149.19500732422]"
"[312, 177575.3251953125, 154151.01196289062]"
"[313, 173033.95275878906, 151804.05657958984]"
"[314, 176083.6390991211, 152741.78515625]"
"[315, 180609.33178710938, 155478.81048583984]"
"[316, 170718.12231445312, 146804.90145874023]"
"[317, 174710.6488647461, 152462.1643371582]"
"[318, 172250.08868408203, 149769.9697265625]"
"[319, 174059.9952392578, 152421.30767822266]"
"[320, 181604.74298095703, 157432.11584472656]"
"[321, 171315.4448852539, 148548.00189208984]"
"[322, 169089.80084228516, 146043.04302978516]"
"[323, 180054.8428955078, 157150.52478027344]"
"[324, 172830.63702392578, 150224.09344482422]"
"[325, 178652.76147460938, 154682.82006835938]"
"[326, 178012.53192138672, 153567.9574584961]"
"[327, 172820.53845214844, 148325.5912475586]"
"[328, 179385.89910888672, 155396.10260009766]"
"[329, 172731.9022216797, 148925.59075927734]"
"[330, 169705.92419433594, 146830.73370361328]"
"[331, 180459.6337890625, 156519.2406616211]"
"[332, 173279.95416259766, 149880.69805908203]"
"[333, 169498.11126708984, 147389.09042358398]"
"[334, 173851.06927490234, 151244.9679260254]"
"[335, 172946.8123779297, 151177.58685302734]"
"[336, 169732.04315185547, 146368.04248046875]"
"[337, 175960.74700927734, 151467.04434204102]"
"[338, 172024.9873046875, 150021.57611083984]"
"[339, 176491.48272705078, 153266.72924804688]"
"[340, 169504.64453125, 147534.26544189453]"
"[341, 178624.73022460938, 154482.97192382812]"
"[342, 175151.15325927734, 152785.70861816406]"
"[343, 173913.90008544922, 151604.8865966797]"
"[344, 177084.4981689453, 155080.43045043945]"
"[345, 172856.3832397461, 150216.61096191406]"
"[346, 174933.86456298828, 150480.12786865234]"
"[347, 178714.51568603516, 155311.5284423828]"
"[348, 171417.64135742188, 148443.47171020508]"
"[349, 179913.10577392578, 155461.28369140625]"
"[350, 174994.1275024414, 152598.44311523438]"
"[351, 177595.7152709961, 153854.50268554688]"
"[352, 168098.23309326172, 144804.51293945312]"
"[353, 170845.66595458984, 147904.1710205078]"
"[354, 176915.8549194336, 153087.6488647461]"
"[355, 177107.05694580078, 152758.86987304688]"
"[356, 166810.65057373047, 142824.1571044922]"
"[357, 178696.98614501953, 155429.3741455078]"
"[358, 179746.13800048828, 154818.31256103516]"
"[359, 175534.09741210938, 152464.69012451172]"
"[360, 171063.6309814453, 149078.56173706055]"
"[361, 168540.2423095703, 146019.0333251953]"
"[362, 172970.01013183594, 149474.87176513672]"
"[363, 179129.3335571289, 156347.17715454102]"
"[364, 177008.25775146484, 152633.15283203125]"
"[365, 172587.6884765625, 148572.84832763672]"
"[366, 173657.15014648438, 149757.2660522461]"
"[367, 178382.40008544922, 155515.57849121094]"
"[368, 178671.7257080078, 155635.18215942383]"
"[369, 178166.2939453125, 155762.6973876953]"
"[370, 180251.1690673828, 156090.96337890625]"
"[371, 177902.98895263672, 154828.33404541016]"
"[372, 171937.81561279297, 148772.76641845703]"
"[373, 173658.3560180664, 150378.0171508789]"
"[374, 171661.82794189453, 149108.84631347656]"
"[375, 178530.06677246094, 156319.04718017578]"
"[376, 180308.26916503906, 156565.83721923828]"
"[377, 173606.83294677734, 150271.34866333008]"
"[378, 164178.1444091797, 142800.50778198242]"
"[379, 173975.177734375, 149434.76461791992]"
"[380, 174443.86224365234, 150564.20629882812]"
"[381, 175544.42907714844, 152640.31506347656]"
"[382, 178327.90301513672, 154705.5440673828]"
"[383, 177521.67919921875, 153800.76007080078]"
"[384, 164441.03411865234, 143160.66903686523]"
"[385, 173299.2393798828, 149442.79656982422]"
"[386, 180123.38165283203, 156446.50622558594]"
"[387, 171419.7430419922, 148355.45510864258]"
"[388, 183660.2505493164, 159455.89236450195]"
"[389, 173517.83142089844, 152443.48358154297]"
"[390, 179614.31372070312, 155651.23767089844]"
"[391, 178430.2075805664, 155727.64794921875]"
"[392, 179201.48797607422, 154604.49661254883]"
"[393, 177669.25244140625, 153232.26916503906]"
"[394, 170400.14910888672, 148787.72732543945]"
"[395, 182618.9536743164, 159474.8286743164]"
"[396, 173828.36657714844, 151238.0458984375]"
"[397, 171841.5548095703, 148161.53247070312]"
"[398, 178305.58178710938, 156137.49157714844]"
"[399, 176033.90069580078, 152400.02410888672]"
"[400, 176649.74298095703, 152940.93533325195]"
"[401, 174066.14990234375, 150950.85418701172]"
"[402, 181441.53662109375, 157315.33819580078]"
"[403, 176685.4334716797, 154254.61041259766]"
"[404, 168676.59301757812, 146175.5101928711]"
"[405, 182234.34576416016, 158056.44577026367]"
"[406, 176550.14428710938, 154024.4107055664]"
"[407, 177466.03771972656, 152889.3599243164]"
"[408, 170612.82543945312, 148114.6171875]"
"[409, 176239.2901611328, 152389.8270263672]"
"[410, 181715.41705322266, 157270.53735351562]"
"[411, 171630.45281982422, 148333.98046875]"
"[412, 177937.59259033203, 155148.94720458984]"
"[413, 164922.59106445312, 142836.99536132812]"
"[414, 171397.3433227539, 148983.69891357422]"
"[415, 169987.86328125, 148203.03649902344]"
"[416, 171553.6004638672, 149295.21920776367]"
"[417, 169870.5018310547, 146775.3472290039]"
"[418, 181096.06091308594, 156605.63671875]"
"[419, 173700.9093017578, 149224.05236816406]"
"[420, 172175.3175048828, 148473.78228759766]"
"[421, 178041.0834350586, 155796.79373168945]"
"[422, 173122.0213623047, 150417.12158203125]"
"[423, 168823.69006347656, 146412.2026977539]"
"[424, 181578.2578125, 157835.2229309082]"
"[425, 172906.3946533203, 150017.26068115234]"
"[426, 179445.31671142578, 156133.59075927734]"
"[427, 175810.3065185547, 152805.20806884766]"
"[428, 178869.77557373047, 154729.56762695312]"
"[429, 177100.7001953125, 153638.2431640625]"
"[430, 169650.0009765625, 147035.7459716797]"
"[431, 179225.9595336914, 155894.65270996094]"
"[432, 174591.13403320312, 151992.30859375]"
"[433, 173255.3800048828, 150493.67083740234]"
"[434, 171992.86639404297, 148068.81475830078]"
"[435, 179466.4764404297, 155458.42901611328]"
"[436, 175283.23052978516, 151388.89471435547]"
"[437, 167232.1749267578, 144275.53677368164]"
"[438, 180201.89642333984, 154303.90991210938]"
"[439, 171763.71673583984, 148030.85009765625]"
"[440, 172750.46356201172, 151039.3104248047]"
"[441, 177105.5580444336, 153825.57196044922]"
"[442, 174956.69317626953, 152255.80041503906]"
"[443, 176443.63354492188, 152957.96438598633]"
"[444, 182857.5225830078, 160220.74676513672]"
"[445, 177334.03735351562, 154137.05053710938]"
"[446, 167425.21459960938, 144604.52313232422]"
"[447, 174927.29040527344, 151668.7153930664]"
"[448, 181874.42999267578, 158309.37005615234]"
"[449, 181425.90057373047, 158785.65625]"
"[450, 176932.13653564453, 152501.29791259766]"
"[451, 176470.82489013672, 152483.10443115234]"
"[452, 174653.64080810547, 151201.74475097656]"
"[453, 180852.66973876953, 157482.34252929688]"
"[454, 174884.6219482422, 152097.25018310547]"
"[455, 174333.25817871094, 151299.3685913086]"
"[456, 182570.5072631836, 159548.38470458984]"
"[457, 175661.45501708984, 152349.2691040039]"
"[458, 172172.16149902344, 149658.26135253906]"
"[459, 171432.52465820312, 149773.56524658203]"
"[460, 178602.88830566406, 154119.50274658203]"
"[461, 180839.01501464844, 158384.01403808594]"
"[462, 173841.89227294922, 148452.2822265625]"
"[463, 174670.61334228516, 150480.35794067383]"
"[464, 175181.09594726562, 153006.6505126953]"
"[465, 176382.40502929688, 152881.48748779297]"
"[466, 170714.4229736328, 147870.22650146484]"
"[467, 166281.71264648438, 144044.1637878418]"
"[468, 172463.40948486328, 149303.48150634766]"
"[469, 176238.9750366211, 152595.9747314453]"
"[470, 177054.9545288086, 153552.5103149414]"
"[471, 177816.04364013672, 153092.40454101562]"
"[472, 177733.89910888672, 153789.52935791016]"
"[473, 174746.2236328125, 151527.12603759766]"
"[474, 179395.1625366211, 154629.8360900879]"
"[475, 174212.40045166016, 149996.01293945312]"
"[476, 174231.3341064453, 150202.7979736328]"
"[477, 177550.46942138672, 154685.33862304688]"
"[478, 180117.6600341797, 154997.45697021484]"
"[479, 170349.69006347656, 147937.54998779297]"
"[480, 172104.7123413086, 148198.07299804688]"
"[481, 164867.69744873047, 143255.41583251953]"
"[482, 173391.98065185547, 149226.78344726562]"
"[483, 175427.72039794922, 153051.14443969727]"
"[484, 170870.7788696289, 148359.8123779297]"
"[485, 163947.6802368164, 140679.00701904297]"
"[486, 171814.5171508789, 149025.62832641602]"
"[487, 182438.76440429688, 157336.61560058594]"
"[488, 177352.84002685547, 153505.39385986328]"
"[489, 172182.20965576172, 149220.01824951172]"
"[490, 175159.4428100586, 152385.92071533203]"
"[491, 176477.05590820312, 152527.3373413086]"
"[492, 172517.04028320312, 148637.75494384766]"
"[493, 174067.1498413086, 151625.89361572266]"
"[494, 173352.57904052734, 149526.64532470703]"
"[495, 174014.89624023438, 150881.50848388672]"
"[496, 178207.94244384766, 155585.10278320312]"
"[497, 177523.04107666016, 153726.93975830078]"
"[498, 180182.1427001953, 156911.15008544922]"
"[499, 176194.69525146484, 153895.47631835938]"
"[500, 175052.86712646484, 153615.5430908203]"
"[501, 177029.4384765625, 153037.27600097656]"
"[502, 171158.27416992188, 146144.33392333984]"
"[503, 175958.29315185547, 151679.23345947266]"
"[504, 170190.25665283203, 148169.28466796875]"
"[505, 176287.14520263672, 151815.17303466797]"
"[506, 169629.68731689453, 146776.43383789062]"
"[507, 174142.85272216797, 151503.2250366211]"
"[508, 171168.2739868164, 147566.04931640625]"
"[509, 178041.8452758789, 154047.01177978516]"
"[510, 170745.8316040039, 147959.80767822266]"
"[511, 182624.89086914062, 158696.3983154297]"
"[512, 178091.3705444336, 153702.5454711914]"
"[513, 174566.55712890625, 151536.88861083984]"
"[514, 166837.37274169922, 144956.7502746582]"
"[515, 179584.8575439453, 155711.58850097656]"
"[516, 169660.53302001953, 146268.5712890625]"
"[517, 167141.87573242188, 144387.3450012207]"
"[518, 180820.36193847656, 154704.59051513672]"
"[519, 181560.32733154297, 156369.0181274414]"
"[520, 181527.21478271484, 157399.66442871094]"
"[521, 176062.74884033203, 153593.2744140625]"
"[522, 178016.60388183594, 154615.72259521484]"
"[523, 176623.12646484375, 152691.91180419922]"
"[524, 177535.7197265625, 152817.3995361328]"
"[525, 180157.84594726562, 156933.55404663086]"
"[526, 179847.2969970703, 155962.63543701172]"
"[527, 176139.74334716797, 152721.41247558594]"
"[528, 176858.12670898438, 153198.57751464844]"
"[529, 175751.1646118164, 152944.51232910156]"
"[530, 171905.22332763672, 148858.75003051758]"
"[531, 180731.91870117188, 156619.52362060547]"
"[532, 178015.8173828125, 153338.67596435547]"
"[533, 173834.19427490234, 150480.66445922852]"
"[534, 167312.71356201172, 145360.6474609375]"
"[535, 170746.94012451172, 148208.1944580078]"
"[536, 170422.5235595703, 146629.2684326172]"
"[537, 181918.55041503906, 158514.81805419922]"
"[538, 169457.79357910156, 146077.8653564453]"
"[539, 176736.7890625, 153498.72714233398]"
"[540, 176874.00115966797, 153424.04901123047]"
"[541, 180863.40643310547, 156929.38299560547]"
"[542, 182566.10321044922, 157690.66619873047]"
"[543, 172126.04302978516, 148570.0132446289]"
"[544, 181411.91088867188, 156875.96801757812]"
"[545, 175633.99841308594, 152895.51196289062]"
"[546, 170515.8148803711, 146934.73583984375]"
"[547, 173802.8775024414, 150966.07168579102]"
"[548, 170898.73205566406, 148533.16815185547]"
"[549, 176440.51171875, 152918.8916015625]"
"[550, 171811.37255859375, 148436.4256591797]"
"[551, 180172.40313720703, 155623.34796142578]"
"[552, 178495.4599609375, 155003.04638671875]"
"[553, 179444.49963378906, 154100.00784301758]"
"[554, 177336.8159790039, 154998.29357910156]"
"[555, 172492.91607666016, 147211.58911132812]"
"[556, 180291.50830078125, 157208.03845214844]"
"[557, 180315.70037841797, 156389.08251953125]"
"[558, 176165.4058227539, 153225.3882446289]"
"[559, 179980.25439453125, 156207.68536376953]"
"[560, 176273.04626464844, 153110.40045166016]"
"[561, 176919.90112304688, 154930.33166503906]"
"[562, 178014.83270263672, 156147.82482910156]"
"[563, 179896.30975341797, 156040.490234375]"
"[564, 174557.40295410156, 150503.8442993164]"
"[565, 173537.00427246094, 149440.9555053711]"
"[566, 176147.3280029297, 152317.33850097656]"
"[567, 172137.85736083984, 148418.45043945312]"
"[568, 173620.64263916016, 149164.1202392578]"
"[569, 176576.18994140625, 153952.39349365234]"
"[570, 175741.45178222656, 154449.6534423828]"
"[571, 176451.5321044922, 152386.43035888672]"
"[572, 174409.37274169922, 151977.4940185547]"
"[573, 173625.30889892578, 149731.28900146484]"
"[574, 168458.05596923828, 145193.41387939453]"
"[575, 175056.6004638672, 153647.10772705078]"
"[576, 181748.4451904297, 158846.22610473633]"
"[577, 172559.25122070312, 149771.33688354492]"
"[578, 177719.2960205078, 153982.1475830078]"
"[579, 174817.44122314453, 151055.91290283203]"
"[580, 177220.34649658203, 153991.42724609375]"
"[581, 172938.50714111328, 148738.16577148438]"
"[582, 176320.39678955078, 151836.2367553711]"
