Epoch,Before Cost,After Cost
"[72, 117722.9296875, 117722.9296875]"
"[73, 191628.53125, 190370.328125]"
"[74, 105893.3203125, 105893.3203125]"
"[75, 153334.59375, 153334.46875]"
"[76, 149121.9375, 149061.921875]"
"[77, 133618.3125, 133618.3125]"
"[78, 88865.2109375, 88865.203125]"
"[79, 122493.765625, 122493.765625]"
"[80, 139843.0625, 139777.0625]"
"[81, 106852.921875, 106573.375]"
"[82, 100427.109375, 100427.109375]"
"[83, 107001.5625, 106969.109375]"
"[84, 142828.28125, 141919.953125]"
"[85, 148902.09375, 148877.09375]"
"[86, 158484.21875, 158330.1875]"
"[87, 110543.5390625, 110280.1171875]"
"[88, 126567.4609375, 126060.140625]"
"[89, 213201.328125, 205164.296875]"
"[90, 93372.9140625, 93287.71875]"
"[91, 188067.421875, 186140.21875]"
"[92, 137383.6875, 137046.71875]"
"[93, 76795.5, 76420.4375]"
"[94, 120729.3984375, 115362.78125]"
"[95, 170824.5, 168736.6875]"
"[96, 163895.8125, 163873.703125]"
"[97, 112273.4140625, 109894.0390625]"
"[98, 187178.390625, 187178.390625]"
"[99, 72530.8046875, 72530.8046875]"
"[100, 138485.375, 137982.4375]"
"[101, 119787.1875, 118553.1484375]"
"[102, 214140.15625, 213860.203125]"
"[103, 151231.328125, 147098.140625]"
"[104, 168289.5625, 165576.59375]"
"[105, 251497.921875, 251091.953125]"
"[106, 148994.15625, 147487.5625]"
"[107, 174445.921875, 174333.890625]"
"[108, 113303.7734375, 109456.921875]"
"[109, 147278.421875, 147278.421875]"
"[110, 120715.6171875, 117054.859375]"
"[111, 115554.0703125, 115331.703125]"
"[112, 194317.75, 189836.984375]"
"[113, 71930.1484375, 71462.7109375]"
"[114, 171948.0, 171736.0]"
"[115, 145347.8125, 144260.9375]"
"[116, 163275.75, 159836.78125]"
"[117, 103666.390625, 103445.1953125]"
"[118, 111903.3125, 109240.984375]"
"[119, 128504.5703125, 128334.5625]"
"[120, 197025.21875, 196106.90625]"
"[121, 143939.96875, 143814.5625]"
"[122, 71851.9765625, 71791.9765625]"
"[123, 148715.5, 145660.328125]"
"[124, 164375.109375, 156251.28125]"
"[125, 210320.921875, 210294.09375]"
"[126, 155827.125, 153907.0625]"
"[127, 198130.140625, 198130.140625]"
"[128, 171498.234375, 171498.234375]"
"[129, 145337.78125, 145337.78125]"
"[130, 133813.875, 133812.875]"
"[131, 221590.84375, 221570.828125]"
"[132, 166303.28125, 166303.265625]"
"[133, 205334.6875, 205187.6875]"
"[134, 164910.625, 164656.21875]"
"[135, 140388.0, 139506.828125]"
"[136, 209865.09375, 205814.0]"
"[137, 114969.2421875, 108754.2734375]"
"[138, 201422.1875, 198522.34375]"
"[139, 89532.421875, 86682.6953125]"
"[140, 93768.6640625, 92727.4453125]"
"[141, 187577.0625, 182235.5625]"
"[142, 85663.296875, 84148.6953125]"
"[143, 145946.96875, 145946.96875]"
"[144, 121846.03125, 116924.4375]"
"[145, 162698.984375, 159412.5]"
"[146, 127324.2578125, 127324.2578125]"
"[147, 69962.1171875, 67155.953125]"
"[148, 94646.5625, 92632.8203125]"
"[149, 191154.953125, 189611.234375]"
"[150, 95665.1328125, 93306.390625]"
"[151, 116944.890625, 116017.7890625]"
"[152, 245906.984375, 242710.1875]"
"[153, 210347.765625, 210144.921875]"
"[154, 89699.3125, 89651.3125]"
"[155, 116661.65625, 114646.8671875]"
"[156, 112396.6015625, 112396.6015625]"
"[157, 265088.4375, 265088.4375]"
"[158, 157847.75, 157847.75]"
"[159, 116432.4453125, 116432.4453125]"
"[160, 171350.75, 171350.734375]"
"[161, 166669.71875, 163092.90625]"
"[162, 261520.59375, 261497.578125]"
"[163, 160992.859375, 159470.96875]"
"[164, 111672.5546875, 111672.5546875]"
"[165, 104102.1484375, 103920.109375]"
"[166, 88241.0390625, 88110.75]"
"[167, 108563.796875, 108488.359375]"
"[168, 124782.109375, 121933.1015625]"
"[169, 108098.0, 106294.90625]"
"[170, 135395.390625, 132666.8125]"
"[171, 149713.1875, 145647.125]"
"[172, 150404.359375, 150404.359375]"
"[173, 86685.4375, 86553.28125]"
"[174, 100921.2421875, 99725.3046875]"
"[175, 91657.2109375, 90103.9609375]"
"[176, 168226.3125, 168200.296875]"
"[177, 62559.86328125, 62559.86328125]"
"[178, 165495.59375, 164728.390625]"
"[179, 152321.03125, 151263.140625]"
"[180, 130118.1875, 130033.8984375]"
"[181, 148230.25, 148111.359375]"
"[182, 149361.90625, 148849.71875]"
"[183, 127401.03125, 126802.2890625]"
"[184, 123207.5859375, 123122.5859375]"
"[185, 104709.875, 104649.875]"
"[186, 132104.0, 131873.0625]"
"[187, 143839.421875, 143587.5]"
"[188, 136601.5625, 136601.5625]"
"[189, 170847.328125, 170847.3125]"
"[190, 144730.328125, 144517.765625]"
"[191, 223848.84375, 217667.640625]"
"[192, 179724.4375, 179681.4375]"
"[193, 150918.640625, 150858.640625]"
"[194, 201888.8125, 201832.90625]"
"[195, 159723.828125, 159619.828125]"
"[196, 108626.2265625, 108572.1328125]"
"[197, 200936.46875, 200547.484375]"
"[198, 175320.484375, 173122.625]"
"[199, 192745.4375, 191929.09375]"
"[200, 224787.421875, 223504.484375]"
"[201, 202137.84375, 202137.8125]"
"[202, 162603.828125, 162603.828125]"
"[203, 135597.875, 135597.875]"
"[204, 97671.7421875, 97457.2421875]"
"[205, 136746.140625, 136586.140625]"
"[206, 93474.6171875, 90991.53125]"
"[207, 103264.5703125, 100417.234375]"
"[208, 190498.21875, 188822.78125]"
"[209, 108098.59375, 108098.59375]"
"[210, 82836.2734375, 81391.0625]"
"[211, 175266.546875, 175117.9375]"
"[212, 176095.6875, 175956.828125]"
"[213, 130630.6875, 130629.6875]"
"[214, 215947.75, 205290.421875]"
"[215, 124526.6171875, 124526.6171875]"
"[216, 136008.375, 135766.6875]"
"[217, 150157.6875, 150157.6875]"
"[218, 103149.6171875, 102938.609375]"
"[219, 116837.5625, 116764.9609375]"
"[220, 157132.359375, 157132.359375]"
"[221, 144985.8125, 144885.15625]"
"[222, 206767.578125, 206737.578125]"
"[223, 212474.15625, 212470.15625]"
"[224, 130364.9921875, 130311.5859375]"
"[225, 167758.890625, 167758.875]"
"[226, 142100.890625, 137845.875]"
"[227, 71648.8125, 71585.1171875]"
"[228, 175251.859375, 175163.84375]"
"[229, 114022.15625, 106399.390625]"
"[230, 146312.25, 143824.375]"
"[231, 127973.953125, 127737.6953125]"
"[232, 103556.3671875, 103476.3671875]"
"[233, 134697.5625, 133614.421875]"
"[234, 127122.625, 127062.2578125]"
"[235, 143477.328125, 143409.3125]"
"[236, 240414.15625, 240218.21875]"
"[237, 182895.578125, 182895.578125]"
"[238, 141304.75, 141275.75]"
"[239, 119215.359375, 117116.2734375]"
"[240, 104614.390625, 104614.390625]"
"[241, 156404.0, 144324.71875]"
"[242, 119699.59375, 119669.59375]"
"[243, 252972.515625, 250953.859375]"
"[244, 214693.375, 214365.359375]"
"[245, 207600.671875, 207600.671875]"
"[246, 171891.25, 171870.25]"
"[247, 147037.484375, 147037.484375]"
"[248, 133249.71875, 133102.296875]"
"[249, 127055.59375, 127050.59375]"
"[250, 101207.890625, 99390.0625]"
"[251, 204309.8125, 204309.8125]"
"[252, 162344.15625, 162344.15625]"
"[253, 227881.265625, 227876.265625]"
"[254, 120769.1484375, 120085.9140625]"
"[255, 73427.9375, 73345.4453125]"
"[256, 120042.4609375, 116216.6953125]"
"[257, 149122.96875, 149106.96875]"
"[258, 168358.609375, 167415.03125]"
"[259, 169054.75, 167866.671875]"
"[260, 222275.90625, 221956.75]"
"[261, 185581.640625, 185581.625]"
"[262, 198097.265625, 194061.390625]"
"[263, 131965.3125, 131859.34375]"
"[264, 120554.8515625, 119886.2421875]"
"[265, 192608.734375, 189794.265625]"
"[266, 196903.9375, 196877.890625]"
"[267, 77544.453125, 76924.90625]"
"[268, 191925.25, 187870.140625]"
"[269, 81528.9140625, 74780.0]"
"[270, 191141.28125, 191041.265625]"
"[271, 145403.0625, 145403.0625]"
"[272, 206411.375, 206391.375]"
"[273, 175966.265625, 174025.140625]"
"[274, 79148.109375, 79104.421875]"
"[275, 152484.109375, 152456.109375]"
"[276, 135457.109375, 133369.71875]"
"[277, 266947.125, 266777.8125]"
"[278, 178990.90625, 178792.90625]"
"[279, 147478.53125, 145810.40625]"
"[280, 167583.28125, 165607.59375]"
"[281, 90992.234375, 84403.671875]"
"[282, 226199.9375, 226176.90625]"
"[283, 144228.953125, 144196.953125]"
"[284, 124860.1171875, 123338.3125]"
"[285, 93475.8671875, 93296.84375]"
"[286, 67295.125, 64473.9609375]"
"[287, 136835.671875, 136835.671875]"
"[288, 159188.1875, 152930.828125]"
"[289, 128886.9453125, 128657.5078125]"
"[290, 226806.4375, 226806.4375]"
"[291, 201011.984375, 200773.609375]"
"[292, 218243.8125, 211810.53125]"
"[293, 158832.4375, 158631.421875]"
"[294, 73174.828125, 72543.8125]"
"[295, 139256.28125, 138808.625]"
"[296, 215253.625, 204931.75]"
"[297, 123636.1328125, 123391.4140625]"
"[298, 135779.15625, 134987.53125]"
"[299, 137975.625, 137904.34375]"
"[300, 111018.171875, 109547.171875]"
"[301, 201740.578125, 201694.171875]"
"[302, 123907.6640625, 122370.1953125]"
"[303, 174270.515625, 174198.53125]"
"[304, 137778.8125, 137698.8125]"
"[305, 129362.0859375, 129362.078125]"
"[306, 92963.4765625, 92235.796875]"
"[307, 234108.21875, 234108.21875]"
"[308, 205391.25, 205391.25]"
"[309, 176295.46875, 176295.46875]"
"[310, 120062.78125, 119280.625]"
"[311, 177317.375, 177317.375]"
"[312, 94538.4375, 93456.4375]"
"[313, 115355.546875, 115310.5390625]"
"[314, 120939.1328125, 116427.125]"
"[315, 235584.8125, 235109.5]"
"[316, 90074.5859375, 90054.5859375]"
"[317, 122106.2734375, 119997.2109375]"
"[318, 164279.703125, 164148.421875]"
"[319, 157972.875, 154148.140625]"
"[320, 95631.7578125, 91547.6953125]"
"[321, 169261.484375, 168162.796875]"
"[322, 101997.6484375, 101814.2890625]"
"[323, 136174.5625, 136174.5625]"
"[324, 189759.453125, 188100.6875]"
"[325, 111051.0078125, 110913.7265625]"
"[326, 147650.6875, 144909.140625]"
"[327, 78847.921875, 78313.90625]"
"[328, 167675.0625, 167438.59375]"
"[329, 126074.6875, 123628.984375]"
"[330, 100821.2109375, 100754.203125]"
"[331, 167931.734375, 167785.796875]"
"[332, 139782.25, 139744.453125]"
"[333, 141602.34375, 136647.984375]"
"[334, 166513.875, 159470.984375]"
"[335, 111194.0546875, 111070.0625]"
"[336, 104774.1953125, 104719.2265625]"
"[337, 108075.3671875, 107410.9296875]"
"[338, 141543.1875, 141410.25]"
"[339, 175831.40625, 173205.328125]"
"[340, 122889.0859375, 122889.078125]"
"[341, 91941.2578125, 91545.5078125]"
"[342, 117523.8828125, 113823.453125]"
"[343, 106492.5, 106393.53125]"
"[344, 102023.2109375, 101645.609375]"
"[345, 142164.625, 141988.625]"
"[346, 201740.984375, 195590.15625]"
"[347, 170318.5, 169060.484375]"
"[348, 160876.453125, 159640.828125]"
"[349, 79999.3515625, 79042.734375]"
"[350, 95606.0390625, 95576.0390625]"
"[351, 149749.640625, 149573.640625]"
"[352, 155627.546875, 153865.0]"
"[353, 125969.28125, 125969.2734375]"
"[354, 144561.875, 138656.46875]"
"[355, 154633.046875, 154633.046875]"
"[356, 210292.5, 210187.9375]"
"[357, 138116.21875, 137922.71875]"
"[358, 102529.578125, 102465.578125]"
"[359, 104772.3671875, 104425.171875]"
"[360, 228600.25, 228539.234375]"
"[361, 209429.140625, 209309.140625]"
"[362, 120557.75, 117998.0390625]"
"[363, 189855.9375, 188813.03125]"
"[364, 106300.4609375, 105931.1015625]"
"[365, 182971.96875, 182971.96875]"
"[366, 145141.21875, 144112.953125]"
"[367, 117074.84375, 117058.84375]"
"[368, 162674.65625, 162434.96875]"
"[369, 141311.453125, 141221.453125]"
"[370, 131659.78125, 131627.78125]"
"[371, 131155.828125, 131155.828125]"
"[372, 134310.625, 134275.21875]"
"[373, 163510.015625, 151127.109375]"
"[374, 105096.109375, 100247.3046875]"
"[375, 92234.984375, 90444.578125]"
"[376, 169023.453125, 160665.484375]"
"[377, 179878.03125, 179764.609375]"
"[378, 119305.21875, 119029.78125]"
"[379, 148102.9375, 146233.875]"
"[380, 208931.921875, 208921.921875]"
"[381, 149473.484375, 149300.59375]"
"[382, 75777.453125, 75440.734375]"
"[383, 161190.859375, 160390.078125]"
"[384, 138072.671875, 133679.5]"
"[385, 141174.5, 139805.703125]"
"[386, 173121.515625, 163387.203125]"
"[387, 187464.78125, 182972.390625]"
"[388, 108100.0625, 105721.5]"
"[389, 137525.15625, 137525.15625]"
"[390, 166729.3125, 165471.3125]"
"[391, 126504.640625, 126372.578125]"
"[392, 184278.640625, 184278.640625]"
"[393, 125035.2109375, 125035.2109375]"
"[394, 154658.796875, 154312.453125]"
"[395, 187578.28125, 187458.28125]"
"[396, 128311.6953125, 128304.6953125]"
"[397, 242142.3125, 242137.671875]"
"[398, 123539.578125, 122273.5859375]"
"[399, 158896.875, 158728.859375]"
"[400, 242224.1875, 242137.671875]"
"[401, 135565.15625, 130405.3046875]"
"[402, 145448.6875, 145105.859375]"
"[403, 150902.109375, 149703.234375]"
"[404, 109483.015625, 108835.78125]"
"[405, 128737.4453125, 123629.40625]"
"[406, 185636.5625, 184742.796875]"
"[407, 97680.1484375, 97582.671875]"
"[408, 156656.828125, 151056.890625]"
"[409, 224069.59375, 224001.5625]"
"[410, 186402.1875, 183820.984375]"
"[411, 165256.0, 165256.0]"
"[412, 132854.25, 132646.25]"
"[413, 207175.078125, 207175.078125]"
"[414, 176362.421875, 176249.84375]"
"[415, 139910.21875, 139810.21875]"
"[416, 203537.0, 203523.0]"
"[417, 180001.703125, 174480.703125]"
"[418, 240909.65625, 240726.65625]"
"[419, 87457.78125, 85809.21875]"
"[420, 176265.609375, 176132.765625]"
"[421, 86283.78125, 85747.59375]"
"[422, 148418.046875, 145227.484375]"
"[423, 201914.671875, 200765.4375]"
"[424, 105125.8125, 105125.8046875]"
"[425, 100055.375, 100023.375]"
"[426, 144301.78125, 144301.78125]"
"[427, 175865.796875, 175865.796875]"
"[428, 137069.671875, 136953.6875]"
"[429, 118746.5, 118015.453125]"
"[430, 179695.3125, 179223.765625]"
"[431, 205488.46875, 203788.734375]"
"[432, 213347.015625, 206040.234375]"
"[433, 118446.0234375, 118333.53125]"
"[434, 166573.3125, 166502.515625]"
"[435, 92129.3359375, 91949.359375]"
"[436, 129939.9296875, 129419.75]"
"[437, 101424.234375, 101136.234375]"
"[438, 196797.203125, 196797.203125]"
"[439, 99822.6015625, 99822.6015625]"
"[440, 168032.390625, 167664.734375]"
"[441, 92283.046875, 90319.3671875]"
"[442, 115924.15625, 115501.9375]"
"[443, 160065.40625, 160065.40625]"
"[444, 182525.34375, 182525.34375]"
"[445, 117863.453125, 116246.5078125]"
"[446, 129267.453125, 129226.453125]"
"[447, 205502.28125, 205502.28125]"
"[448, 153418.046875, 153251.046875]"
"[449, 155588.015625, 154919.828125]"
"[450, 105493.296875, 104471.6640625]"
"[451, 173442.375, 173407.375]"
"[452, 100437.234375, 100417.234375]"
"[453, 111117.0390625, 111117.0390625]"
"[454, 173928.171875, 173928.15625]"
"[455, 135946.921875, 132232.3125]"
"[456, 114180.3671875, 113805.375]"
"[457, 268437.8125, 263570.6875]"
"[458, 149365.625, 147013.640625]"
"[459, 154076.859375, 154076.859375]"
"[460, 132255.21875, 130650.546875]"
"[461, 161113.03125, 161113.03125]"
"[462, 140019.125, 140019.125]"
"[463, 171205.21875, 169487.859375]"
"[464, 123793.953125, 123607.859375]"
"[465, 133116.96875, 130808.8046875]"
"[466, 272565.3125, 272515.3125]"
"[467, 102140.5078125, 99796.140625]"
"[468, 242929.609375, 242929.609375]"
"[469, 122965.3046875, 120811.1171875]"
"[470, 163380.765625, 163081.609375]"
"[471, 117722.0234375, 116928.53125]"
"[472, 81914.9765625, 80387.453125]"
"[473, 150903.546875, 146314.375]"
"[474, 149407.890625, 146892.421875]"
"[475, 115238.3984375, 115237.3984375]"
"[476, 125223.6796875, 115897.5625]"
"[477, 139484.46875, 139483.453125]"
"[478, 158487.28125, 153315.296875]"
"[479, 148423.671875, 148423.671875]"
"[480, 156218.609375, 154698.90625]"
"[481, 147065.25, 147065.25]"
"[482, 230962.53125, 225823.34375]"
"[483, 126981.25, 126580.03125]"
"[484, 200478.109375, 200248.453125]"
"[485, 113409.1796875, 113409.1796875]"
"[486, 103627.2734375, 103404.96875]"
"[487, 74841.65625, 72160.0390625]"
"[488, 168772.84375, 168717.84375]"
"[489, 124110.5859375, 122768.90625]"
"[490, 149287.046875, 149287.046875]"
"[491, 233631.234375, 233606.390625]"
"[492, 240608.1875, 240602.90625]"
"[493, 91871.265625, 91855.265625]"
"[494, 152332.703125, 150027.328125]"
"[495, 130652.6484375, 130402.6484375]"
"[496, 72180.921875, 71601.71875]"
"[497, 150817.59375, 150817.578125]"
"[498, 134437.0625, 134315.34375]"
"[499, 176795.875, 176795.875]"
"[500, 114028.2578125, 114028.2578125]"
"[501, 111723.2890625, 111613.953125]"
"[502, 134032.296875, 133985.171875]"
"[503, 126124.7109375, 126066.109375]"
"[504, 187538.546875, 187269.546875]"
"[505, 125021.234375, 125021.2265625]"
"[506, 171225.390625, 171182.390625]"
"[507, 118264.1875, 118264.1875]"
"[508, 223549.4375, 223469.859375]"
"[509, 146968.34375, 146968.34375]"
"[510, 79290.15625, 79256.15625]"
"[511, 155126.515625, 154658.90625]"
"[512, 135956.3125, 135956.3125]"
"[513, 166923.75, 166923.734375]"
"[514, 142935.875, 137088.71875]"
"[515, 119718.9140625, 119499.625]"
"[516, 134084.40625, 133896.40625]"
"[517, 108950.484375, 106411.046875]"
"[518, 122323.5546875, 122213.5546875]"
"[519, 106069.1171875, 106069.109375]"
"[520, 130408.6484375, 130404.6484375]"
"[521, 146652.4375, 146652.4375]"
"[522, 190593.65625, 190444.046875]"
"[523, 146493.265625, 146417.25]"
"[524, 136828.65625, 133881.921875]"
"[525, 130148.3828125, 129646.78125]"
"[526, 145200.828125, 145200.828125]"
"[527, 214012.203125, 212248.765625]"
"[528, 163643.59375, 157354.421875]"
"[529, 193009.328125, 187534.65625]"
"[530, 124192.4609375, 121947.921875]"
"[531, 109005.453125, 107422.078125]"
"[532, 114861.84375, 114736.8359375]"
"[533, 124619.296875, 123883.0078125]"
"[534, 208019.0625, 199410.3125]"
"[535, 134883.09375, 133690.78125]"
"[536, 212887.40625, 212840.046875]"
"[537, 116339.6875, 116339.6875]"
"[538, 120061.03125, 119846.03125]"
"[539, 151526.75, 151526.734375]"
"[540, 139497.03125, 139236.78125]"
"[541, 222981.890625, 222885.90625]"
"[542, 151160.296875, 151040.46875]"
"[543, 203914.703125, 203869.703125]"
"[544, 110626.7734375, 104239.234375]"
"[545, 120698.7421875, 118789.78125]"
"[546, 122719.390625, 122529.078125]"
"[547, 138340.3125, 131554.625]"
"[548, 144698.0625, 140212.125]"
"[549, 164236.96875, 163328.5]"
"[550, 166162.296875, 163328.5]"
"[551, 149932.484375, 146495.625]"
"[552, 82258.640625, 82258.640625]"
"[553, 127224.3828125, 124617.3671875]"
"[554, 131472.78125, 131313.765625]"
"[555, 105372.9609375, 105372.9609375]"
"[556, 88289.4375, 86924.234375]"
"[557, 119749.7421875, 116948.5078125]"
"[558, 125291.609375, 123040.484375]"
"[559, 170948.015625, 162324.8125]"
"[560, 182318.890625, 182318.890625]"
"[561, 166378.296875, 166308.28125]"
"[562, 132001.84375, 129624.375]"
"[563, 184731.625, 184731.625]"
"[564, 174970.515625, 173288.75]"
"[565, 102261.625, 101053.9375]"
"[566, 195861.921875, 195149.078125]"
"[567, 205509.140625, 193114.21875]"
"[568, 89306.546875, 87735.421875]"
"[569, 131624.71875, 129232.7578125]"
"[570, 158657.359375, 158445.59375]"
"[571, 107463.7578125, 107311.84375]"
"[572, 137501.1875, 137308.421875]"
"[573, 118010.1328125, 116247.8203125]"
"[574, 116589.7109375, 116147.078125]"
"[575, 120274.625, 114388.359375]"
"[576, 81255.84375, 78717.2734375]"
"[577, 174920.484375, 174331.5]"
"[578, 160157.25, 160122.234375]"
"[579, 134050.40625, 134050.40625]"
"[580, 164871.4375, 160394.640625]"
"[581, 117770.2734375, 117765.265625]"
"[582, 97586.0078125, 97213.671875]"
"[583, 62728.92578125, 61099.97265625]"
"[584, 186758.03125, 186758.03125]"
"[585, 92880.5078125, 92647.4453125]"
"[586, 142035.25, 141871.453125]"
"[587, 155742.046875, 145557.65625]"
"[588, 156779.734375, 156732.59375]"
"[589, 106052.6953125, 105997.6953125]"
"[590, 145379.6875, 145264.515625]"
"[591, 179649.21875, 177721.171875]"
"[592, 187689.9375, 187689.9375]"
"[593, 140494.703125, 140425.703125]"
"[594, 162408.625, 162327.15625]"
"[595, 214130.765625, 214130.765625]"
"[596, 135740.71875, 133944.9375]"
"[597, 99567.25, 98051.4140625]"
"[598, 76325.1796875, 71127.828125]"
"[599, 199042.296875, 190894.140625]"
"[600, 176774.234375, 176539.515625]"
"[601, 123394.2890625, 123052.5703125]"
"[602, 85822.53125, 83688.046875]"
"[603, 228613.90625, 228557.234375]"
"[604, 147272.234375, 146724.078125]"
"[605, 182777.5625, 180661.0625]"
"[606, 203879.046875, 203753.03125]"
"[607, 135472.421875, 135387.4375]"
"[608, 228694.875, 228684.875]"
"[609, 200139.796875, 200031.765625]"
"[610, 116704.203125, 116486.109375]"
"[611, 68296.078125, 67558.0546875]"
"[612, 274773.8125, 274591.875]"
"[613, 110742.2265625, 107303.5]"
"[614, 106301.421875, 106136.0546875]"
"[615, 123213.6640625, 123213.6640625]"
"[616, 133533.75, 133533.75]"
"[617, 273961.0625, 265988.71875]"
"[618, 180726.703125, 179820.6875]"
"[619, 102428.4609375, 102282.4609375]"
"[620, 184542.375, 184542.375]"
"[621, 187531.71875, 187401.71875]"
"[622, 234871.78125, 232065.625]"
"[623, 180998.890625, 180921.890625]"
"[624, 170610.046875, 170568.34375]"
"[625, 165133.171875, 165133.15625]"
"[626, 123627.703125, 122174.4765625]"
"[627, 185545.453125, 185545.453125]"
"[628, 141644.59375, 141644.578125]"
"[629, 100419.3046875, 100218.2109375]"
"[630, 118755.015625, 118755.015625]"
"[631, 208706.765625, 206059.5625]"
"[632, 135099.265625, 135099.265625]"
"[633, 208236.90625, 208176.90625]"
"[634, 136093.5625, 136093.5625]"
"[635, 145622.140625, 144689.40625]"
"[636, 137344.5625, 136499.28125]"
"[637, 188206.609375, 188206.59375]"
"[638, 190915.203125, 184824.78125]"
"[639, 139050.5625, 137751.21875]"
"[640, 108621.984375, 108423.8828125]"
"[641, 160356.0, 160355.984375]"
"[642, 94843.390625, 94801.3828125]"
"[643, 160549.46875, 160275.46875]"
"[644, 160951.0, 160858.0625]"
"[645, 143695.109375, 142455.3125]"
"[646, 173798.84375, 173656.84375]"
"[647, 98660.125, 97770.75]"
"[648, 158398.796875, 157824.8125]"
"[649, 113079.234375, 112785.109375]"
"[650, 122925.6171875, 121729.65625]"
"[651, 156883.125, 156795.140625]"
"[652, 241529.4375, 241529.4375]"
"[653, 155200.6875, 155080.6875]"
"[654, 156475.125, 156475.125]"
"[655, 127267.515625, 126743.515625]"
"[656, 138220.203125, 138047.203125]"
"[657, 181008.171875, 177773.6875]"
"[658, 97563.1171875, 97520.1171875]"
"[659, 135672.15625, 127644.5234375]"
"[660, 145385.015625, 145385.015625]"
"[661, 96633.25, 96593.25]"
"[662, 90962.296875, 89921.8671875]"
"[663, 194879.796875, 193298.953125]"
"[664, 168205.9375, 162030.921875]"
"[665, 158550.796875, 154758.515625]"
"[666, 95209.7265625, 95096.296875]"
"[667, 94105.6171875, 91444.0546875]"
"[668, 141269.15625, 141269.15625]"
"[669, 121745.890625, 121516.4921875]"
"[670, 105278.15625, 105278.15625]"
"[671, 104677.546875, 104556.796875]"
"[672, 116594.7578125, 113823.453125]"
"[673, 214625.921875, 214625.921875]"
"[674, 118065.1640625, 116715.671875]"
"[675, 215121.21875, 214750.53125]"
"[676, 164500.8125, 164484.8125]"
"[677, 97308.609375, 97279.8359375]"
"[678, 107437.328125, 107307.0859375]"
"[679, 205869.4375, 205869.4375]"
"[680, 147760.1875, 147440.140625]"
"[681, 149253.859375, 146413.671875]"
"[682, 175298.671875, 173133.4375]"
"[683, 78737.1484375, 77974.875]"
"[684, 119033.921875, 115642.9140625]"
"[685, 188183.4375, 188158.421875]"
"[686, 130160.6484375, 130160.6484375]"
"[687, 133459.1875, 133390.09375]"
"[688, 214099.71875, 214099.703125]"
"[689, 142074.265625, 140821.859375]"
"[690, 143508.109375, 143508.109375]"
"[691, 80913.03125, 80668.03125]"
"[692, 169406.046875, 169406.046875]"
