*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;3;-1
2;1;3;-1
3;1;3;-1
4;1;3;-1
5;1;3;-1
6;1;3;-1
7;1;3;-1
8;1;3;-1
9;1;3;-1
10;1;3;-1
11;1;3;-1
12;1;3;-1
13;1;3;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
12;29;4;6;0:23:15:0;1:0:28:0;1
12;ZD29;6;3;1:0:28:0;1:1:33:0;3
13;VD81;3;6;0:7:12:0;0:8:17:0;4
13;81;6;8;0:8:17:0;0:9:42:0;1
13;93;8;6;0:10:15:0;0:11:26:0;1
13;83;6;8;0:11:37:0;0:12:48:0;1
13;95;8;6;0:14:15:0;0:15:29:0;1
13;76;6;5;0:16:1:0;0:17:18:0;1
13;67;5;6;0:17:30:0;0:18:47:0;1
13;88;6;8;0:18:57:0;0:20:11:0;1
13;ZD88;8;3;0:20:11:0;0:20:57:0;3
