*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;3;-1
2;1;3;-1
3;1;3;-1
4;1;3;-1
5;1;3;-1
6;1;3;-1
7;1;3;-1
8;1;3;-1
9;1;3;-1
10;1;3;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
5;86;6;8;0:15:39:0;0:16:18:0;1
5;97;8;6;0:16:47:0;0:17:26:0;1
5;L97;6;7;0:17:26:0;0:17:43:0;2
5;57;7;4;0:17:46:0;0:19:2:0;1
5;28;4;6;0:19:19:0;0:20:13:0;1
5;ZD28;6;3;0:20:13:0;0:20:52:0;3
6;VD30;3;6;0:6:4:0;0:6:43:0;4
6;30;6;4;0:6:43:0;0:7:50:0;1
6;1;4;5;0:8:5:0;0:8:48:0;1
6;62;5;6;0:9:9:0;0:9:44:0;1
6;72;6;5;0:9:53:0;0:10:28:0;1
6;63;5;6;0:11:9:0;0:11:44:0;1
6;74;6;5;0:13:53:0;0:14:31:0;1
6;66;5;6;0:15:49:0;0:16:27:0;1
6;87;6;8;0:16:59:0;0:17:38:0;1
6;98;8;6;0:18:7:0;0:18:46:0;1
6;L98;6;7;0:18:46:0;0:19:3:0;2
6;58;7;4;0:19:6:0;0:20:11:0;1
6;ZD58;4;3;0:20:11:0;0:20:40:0;3
7;VD50;3;7;0:6:12:0;0:7:6:0;4
7;50;7;4;0:7:6:0;0:8:27:0;1
7;21;4;6;0:8:39:0;0:9:46:0;1
7;83;6;8;0:10:19:0;0:10:56:0;1
7;94;8;6;0:12:7:0;0:12:44:0;1
7;34;6;4;0:13:23:0;0:14:26:0;1
7;5;4;5;0:14:45:0;0:15:25:0;1
7;16;5;4;0:15:25:0;0:16:5:0;1
7;47;4;7;0:16:42:0;0:17:58:0;1
7;L47;7;6;0:17:58:0;0:18:15:0;2
7;38;6;4;0:18:43:0;0:19:46:0;1
7;ZD38;4;3;0:19:46:0;0:20:15:0;3
8;VD0;3;4;0:6:16:0;0:6:45:0;4
8;0;4;5;0:6:45:0;0:7:28:0;1
8;61;5;6;0:7:49:0;0:8:29:0;1
8;82;6;8;0:8:59:0;0:9:41:0;1
8;93;8;6;0:10:7:0;0:10:44:0;1
8;73;6;5;0:11:53:0;0:12:28:0;1
8;64;5;6;0:13:9:0;0:13:47:0;1
8;35;6;4;0:14:43:0;0:15:46:0;1
8;6;4;5;0:16:5:0;0:16:45:0;1
8;17;5;4;0:16:45:0;0:17:25:0;1
8;48;4;7;0:18:2:0;0:19:18:0;1
8;ZD48;7;3;0:19:18:0;0:20:12:0;3
9;VD41;3;4;0:6:53:0;0:7:22:0;4
9;41;4;7;0:7:22:0;0:8:43:0;1
9;L41;7;6;0:8:43:0;0:9:0:0;2
9;32;6;4;0:9:23:0;0:10:22:0;1
9;44;4;7;0:12:2:0;0:13:13:0;1
9;54;7;4;0:13:46:0;0:15:2:0;1
9;25;4;6;0:15:19:0;0:16:22:0;1
9;76;6;5;0:16:33:0;0:17:11:0;1
9;68;5;6;0:18:29:0;0:19:7:0;1
9;89;6;8;0:19:39:0;0:20:13:0;1
9;ZD89;8;3;0:20:13:0;0:20:33:0;3
10;VD91;3;8;0:7:7:0;0:7:27:0;4
10;91;8;6;0:7:27:0;0:8:9:0;1
10;L91;6;7;0:8:9:0;0:8:26:0;2
10;51;7;4;0:8:26:0;0:9:47:0;1
10;22;4;6;0:9:59:0;0:10:58:0;1
10;33;6;4;0:11:23:0;0:12:22:0;1
10;45;4;7;0:14:2:0;0:15:18:0;1
10;L45;7;6;0:15:18:0;0:15:35:0;2
10;36;6;4;0:16:3:0;0:17:6:0;1
10;7;4;5;0:17:25:0;0:18:5:0;1
10;18;5;4;0:18:5:0;0:18:45:0;1
10;49;4;7;0:19:22:0;0:20:27:0;1
10;59;7;4;0:23:6:0;1:0:11:0;1
10;ZD59;4;3;1:0:11:0;1:0:40:0;3
