*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;1;-1
2;1;1;-1
3;1;1;-1
4;1;1;-1
5;1;1;-1
6;1;1;-1
7;1;1;-1
8;1;1;-1
9;1;1;-1
10;1;1;-1
11;1;1;-1
12;1;1;-1
13;1;1;-1
14;1;1;-1
15;1;1;-1
16;1;1;-1
17;1;1;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
9;32;4;2;0:8:42:0;0:10:27:0;1
9;4;2;3;0:13:9:0;0:15:34:0;1
9;66;3;4;0:15:40:0;0:17:51:0;1
9;38;4;2;0:18:2:0;0:19:34:0;1
9;29;2;4;0:19:46:0;0:21:7:0;1
9;ZD29;4;1;0:21:7:0;0:21:51:0;3
10;VD10;1;3;0:6:7:0;0:7:3:0;4
10;10;3;2;0:7:3:0;0:9:49:0;1
10;43;2;5;0:11:20:0;0:11:51:0;1
10;54;5;2;0:13:35:0;0:14:7:0;1
10;25;2;4;0:14:26:0;0:15:58:0;1
10;87;4;6;0:16:55:0;0:18:17:0;1
10;99;6;4;0:19:32:0;0:20:45:0;1
10;ZD99;4;1;0:20:45:0;0:21:29:0;3
11;VD90;1;6;0:6:4:0;0:6:12:0;4
11;90;6;4;0:6:12:0;0:7:46:0;1
11;71;4;3;0:7:48:0;0:10:18:0;1
11;15;3;2;0:15:3:0;0:17:28:0;1
11;28;2;4;0:18:26:0;0:19:58:0;1
11;ZD28;4;1;0:19:58:0;0:20:42:0;3
12;VD70;1;4;0:5:44:0;0:6:28:0;4
12;70;4;3;0:6:28:0;0:8:58:0;1
12;62;3;4;0:9:0:0;0:11:5:0;1
12;34;4;2;0:12:2:0;0:13:30:0;1
12;45;2;5;0:14:40:0;0:15:12:0;1
12;56;5;2;0:16:15:0;0:16:47:0;1
12;7;2;3;0:17:9:0;0:19:34:0;1
12;69;3;4;0:19:40:0;0:21:36:0;1
12;ZD69;4;1;0:21:36:0;0:22:20:0;3
13;VD80;1;4;0:5:31:0;0:6:15:0;4
13;80;4;6;0:6:15:0;0:7:49:0;1
13;92;6;4;0:8:52:0;0:10:26:0;1
13;84;4;6;0:12:15:0;0:13:34:0;1
13;95;6;4;0:14:12:0;0:15:34:0;1
13;76;4;3;0:15:48:0;0:17:59:0;1
13;18;3;2;0:19:3:0;0:21:11:0;1
13;ZD18;2;1;0:21:11:0;0:21:24:0;3
14;VD60;1;3;0:5:24:0;0:6:20:0;4
14;60;3;4;0:6:20:0;0:8:50:0;1
14;82;4;6;0:8:55:0;0:10:29:0;1
14;94;6;4;0:12:12:0;0:13:31:0;1
14;75;4;3;0:14:28:0;0:16:39:0;1
14;17;3;2;0:17:43:0;0:20:8:0;1
14;ZD17;2;1;0:20:8:0;0:20:21:0;3
15;VD42;1;2;0:9:7:0;0:9:20:0;4
15;42;2;5;0:9:20:0;0:9:51:0;1
15;53;5;2;0:11:35:0;0:12:6:0;1
15;24;2;4;0:13:6:0;0:14:38:0;1
15;86;4;6;0:15:35:0;0:16:57:0;1
15;98;6;4;0:18:12:0;0:19:34:0;1
15;79;4;3;0:19:48:0;0:21:44:0;1
15;ZD79;3;1;0:21:44:0;0:22:40:0;3
16;VD41;1;2;0:7:47:0;0:8:0:0;4
16;41;2;5;0:8:0:0;0:8:37:0;1
16;52;5;2;0:9:35:0;0:10:6:0;1
16;23;2;4;0:11:6:0;0:12:34:0;1
16;74;4;3;0:13:8:0;0:15:19:0;1
16;16;3;2;0:16:23:0;0:18:48:0;1
16;49;2;5;0:20:0:0;0:20:28:0;1
16;ZD49;5;1;0:20:28:0;0:20:55:0;3
17;VD30;1;4;0:5:18:0;0:6:2:0;4
17;30;4;2;0:6:2:0;0:7:47:0;1
17;1;2;3;0:7:49:0;0:10:35:0;1
17;63;3;4;0:11:0:0;0:13:5:0;1
17;35;4;2;0:14:2:0;0:15:34:0;1
17;46;2;5;0:16:0:0;0:16:32:0;1
17;57;5;2;0:17:35:0;0:18:7:0;1
17;8;2;3;0:18:29:0;0:20:54:0;1
17;ZD8;3;1;0:20:54:0;0:21:50:0;3
