*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;1;-1
2;1;1;-1
3;1;1;-1
4;1;1;-1
5;1;1;-1
6;1;1;-1
7;1;1;-1
8;1;1;-1
9;1;1;-1
10;1;1;-1
11;1;1;-1
12;1;1;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
11;94;6;4;0:12:8:0;0:12:54:0;1
11;74;4;3;0:13:44:0;0:14:57:0;1
11;66;3;4;0:15:28:0;0:16:41:0;1
11;37;4;2;0:17:26:0;0:18:13:0;1
11;9;2;3;0:19:32:0;0:20:46:0;1
11;ZD9;3;1;0:20:46:0;0:21:14:0;3
12;VD1;1;2;0:7:3:0;0:7:32:0;4
12;1;2;3;0:7:32:0;0:9:5:0;1
12;12;3;2;0:9:35:0;0:10:56:0;1
12;44;2;5;0:12:4:0;0:12:38:0;1
12;55;5;2;0:14:20:0;0:14:57:0;1
12;46;2;5;0:15:24:0;0:16:1:0;1
12;57;5;2;0:17:0:0;0:17:37:0;1
12;48;2;5;0:18:4:0;0:18:41:0;1
12;59;5;2;0:19:40:0;0:20:12:0;1
12;ZD59;2;1;0:20:12:0;0:20:41:0;3
