*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;1;-1
2;1;1;-1
3;1;1;-1
4;1;1;-1
5;1;1;-1
6;1;1;-1
7;1;1;-1
8;1;1;-1
9;1;1;-1
10;1;1;-1
11;1;1;-1
12;1;1;-1
13;1;1;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
4;68;3;4;0:19:15:0;0:20:19:0;1
4;ZD68;4;1;0:20:19:0;0:20:45:0;3
5;VD40;1;2;0:6:32:0;0:6:56:0;4
5;40;2;5;0:6:56:0;0:7:57:0;1
5;51;5;2;0:8:37:0;0:9:38:0;1
5;23;2;4;0:11:2:0;0:12:14:0;1
5;74;4;3;0:12:15:0;0:13:24:0;1
5;15;3;2;0:14:50:0;0:15:50:0;1
5;7;2;3;0:17:6:0;0:18:6:0;1
5;18;3;2;0:18:50:0;0:19:50:0;1
5;ZD18;2;1;0:19:50:0;0:20:14:0;3
6;VD10;1;3;0:6:26:0;0:6:50:0;4
6;10;3;2;0:6:50:0;0:7:54:0;1
6;2;2;3;0:9:6:0;0:10:2:0;1
6;63;3;4;0:11:55:0;0:13:4:0;1
6;75;4;3;0:14:15:0;0:15:29:0;1
6;66;3;4;0:16:35:0;0:17:49:0;1
6;78;4;3;0:18:15:0;0:19:29:0;1
6;19;3;2;0:20:10:0;0:21:1:0;1
6;ZD19;2;1;0:21:1:0;0:21:25:0;3
7;VD0;1;2;0:6:2:0;0:6:26:0;4
7;0;2;3;0:6:26:0;0:7:30:0;1
7;61;3;4;0:8:35:0;0:9:54:0;1
7;83;4;6;0:11:48:0;0:12:20:0;1
7;95;6;4;0:14:6:0;0:14:40:0;1
7;35;4;2;0:14:50:0;0:16:7:0;1
7;46;2;5;0:16:16:0;0:17:13:0;1
7;57;5;2;0:17:57:0;0:18:54:0;1
7;9;2;3;0:19:46:0;0:20:37:0;1
7;ZD9;3;1;0:20:37:0;0:21:1:0;3
8;VD20;1;2;0:5:58:0;0:6:22:0;4
8;20;2;4;0:6:22:0;0:7:44:0;1
8;81;4;6;0:8:28:0;0:9:4:0;1
8;93;6;4;0:10:6:0;0:10:38:0;1
8;33;4;2;0:11:30:0;0:12:42:0;1
8;5;2;3;0:14:26:0;0:15:26:0;1
8;16;3;2;0:16:10:0;0:17:10:0;1
8;47;2;5;0:17:36:0;0:18:33:0;1
8;58;5;2;0:19:17:0;0:20:6:0;1
8;ZD58;2;1;0:20:6:0;0:20:30:0;3
9;VD70;1;4;0:5:49:0;0:6:15:0;4
9;70;4;3;0:6:15:0;0:7:34:0;1
9;11;3;2;0:8:10:0;0:9:14:0;1
9;24;2;4;0:13:2:0;0:14:19:0;1
9;85;4;6;0:15:8:0;0:15:42:0;1
9;97;6;4;0:16:46:0;0:17:20:0;1
9;37;4;2;0:17:30:0;0:18:47:0;1
9;48;2;5;0:18:56:0;0:19:53:0;1
9;ZD48;5;1;0:19:53:0;0:20:18:0;3
10;VD21;1;2;0:7:18:0;0:7:42:0;4
10;21;2;4;0:7:42:0;0:9:4:0;1
10;82;4;6;0:9:48:0;0:10:20:0;1
10;94;6;4;0:12:6:0;0:12:38:0;1
10;34;4;2;0:13:30:0;0:14:47:0;1
10;45;2;5;0:14:56:0;0:15:53:0;1
10;56;5;2;0:16:37:0;0:17:34:0;1
10;28;2;4;0:18:22:0;0:19:39:0;1
10;ZD28;4;1;0:19:39:0;0:20:5:0;3
11;VD90;1;6;0:5:47:0;0:6:6:0;4
11;90;6;4;0:6:6:0;0:6:42:0;1
11;30;4;2;0:6:50:0;0:8:12:0;1
11;41;2;5;0:8:16:0;0:9:17:0;1
11;52;5;2;0:9:57:0;0:10:50:0;1
11;3;2;3;0:11:6:0;0:12:2:0;1
11;64;3;4;0:13:55:0;0:15:9:0;1
11;76;4;3;0:15:35:0;0:16:49:0;1
11;67;3;4;0:17:55:0;0:19:9:0;1
11;79;4;3;0:19:35:0;0:20:39:0;1
11;69;3;4;0:23:15:0;1:0:19:0;1
11;ZD69;4;1;1:0:19:0;1:0:45:0;3
12;VD71;1;4;0:7:9:0;0:7:35:0;4
12;71;4;3;0:7:35:0;0:8:54:0;1
12;12;3;2;0:9:30:0;0:10:26:0;1
12;43;2;5;0:11:36:0;0:12:29:0;1
12;54;5;2;0:13:57:0;0:14:54:0;1
12;26;2;4;0:15:42:0;0:16:59:0;1
12;87;4;6;0:17:48:0;0:18:22:0;1
12;99;6;4;0:19:26:0;0:19:55:0;1
12;39;4;2;0:20:10:0;0:21:16:0;1
12;ZD39;2;1;0:21:16:0;0:21:40:0;3
13;VD1;1;2;0:7:22:0;0:7:46:0;4
13;1;2;3;0:7:46:0;0:8:50:0;1
13;62;3;4;0:9:55:0;0:11:4:0;1
13;84;4;6;0:13:48:0;0:14:22:0;1
13;96;6;4;0:15:26:0;0:16:0:0;1
13;36;4;2;0:16:10:0;0:17:27:0;1
13;8;2;3;0:18:26:0;0:19:26:0;1
13;ZD8;3;1;0:19:26:0;0:19:50:0;3
