*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;1;-1
2;1;1;-1
3;1;1;-1
4;1;1;-1
5;1;1;-1
6;1;1;-1
7;1;1;-1
8;1;1;-1
9;1;1;-1
10;1;1;-1
11;1;1;-1
12;1;1;-1
13;1;1;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
6;10;3;2;0:7:3:0;0:8:41:0;1
6;42;2;5;0:9:10:0;0:10:39:0;1
6;54;5;2;0:13:18:0;0:14:51:0;1
6;25;2;4;0:15:6:0;0:15:58:0;1
6;77;4;3;0:16:59:0;0:18:35:0;1
6;68;3;4;0:18:45:0;0:20:21:0;1
6;ZD68;4;1;0:20:21:0;0:20:45:0;3
7;VD30;1;4;0:6:37:0;0:7:1:0;4
7;30;4;2;0:7:1:0;0:8:0:0;1
7;1;2;3;0:8:29:0;0:10:7:0;1
7;13;3;2;0:11:43:0;0:13:5:0;1
7;24;2;4;0:13:46:0;0:14:38:0;1
7;76;4;3;0:15:39:0;0:17:15:0;1
7;67;3;4;0:17:25:0;0:19:1:0;1
7;38;4;2;0:19:1:0;0:19:47:0;1
7;49;2;5;0:19:50:0;0:21:12:0;1
7;ZD49;5;1;0:21:12:0;0:21:48:0;3
8;VD60;1;3;0:6:19:0;0:6:45:0;4
8;60;3;4;0:6:45:0;0:8:36:0;1
8;72;4;3;0:8:59:0;0:10:50:0;1
8;14;3;2;0:13:43:0;0:15:8:0;1
8;5;2;3;0:15:9:0;0:16:34:0;1
8;17;3;2;0:17:43:0;0:19:8:0;1
8;8;2;3;0:19:9:0;0:20:25:0;1
8;ZD8;3;1;0:20:25:0;0:20:51:0;3
9;VD40;1;2;0:6:15:0;0:6:30:0;4
9;40;2;5;0:6:30:0;0:8:17:0;1
9;52;5;2;0:9:18:0;0:10:47:0;1
9;43;2;5;0:11:10:0;0:12:39:0;1
9;55;5;2;0:14:38:0;0:16:11:0;1
9;26;2;4;0:16:26:0;0:17:18:0;1
9;78;4;3;0:18:19:0;0:19:55:0;1
9;69;3;4;0:20:5:0;0:21:30:0;1
9;39;4;2;0:23:1:0;0:23:47:0;1
9;ZD39;2;1;0:23:47:0;1:0:2:0;3
10;VD80;1;4;0:6:6:0;0:6:30:0;4
10;80;4;6;0:6:30:0;0:7:3:0;1
10;90;6;4;0:7:13:0;0:7:46:0;1
10;81;4;6;0:7:50:0;0:8:23:0;1
10;91;6;4;0:8:33:0;0:9:6:0;1
10;82;4;6;0:9:10:0;0:9:38:0;1
10;92;6;4;0:9:53:0;0:10:21:0;1
10;33;4;2;0:11:41:0;0:12:31:0;1
10;45;2;5;0:14:30:0;0:16:3:0;1
10;57;5;2;0:17:18:0;0:18:51:0;1
10;28;2;4;0:19:6:0;0:19:52:0;1
10;ZD28;4;1;0:19:52:0;0:20:16:0;3
11;VD50;1;5;0:6:2:0;0:6:38:0;4
11;50;5;2;0:6:38:0;0:8:25:0;1
11;21;2;4;0:8:26:0;0:9:25:0;1
11;32;4;2;0:9:41:0;0:10:31:0;1
11;4;2;3;0:13:49:0;0:15:14:0;1
11;16;3;2;0:16:23:0;0:17:48:0;1
11;7;2;3;0:17:49:0;0:19:14:0;1
11;ZD7;3;1;0:19:14:0;0:19:40:0;3
12;VD70;1;4;0:5:55:0;0:6:19:0;4
12;70;4;3;0:6:19:0;0:8:10:0;1
12;11;3;2;0:8:23:0;0:10:1:0;1
12;3;2;3;0:11:49:0;0:13:11:0;1
12;64;3;4;0:13:25:0;0:15:1:0;1
12;35;4;2;0:15:1:0;0:15:53:0;1
12;47;2;5;0:17:10:0;0:18:43:0;1
12;59;5;2;0:19:58:0;0:21:20:0;1
12;29;2;4;0:23:6:0;0:23:52:0;1
12;ZD29;4;1;0:23:52:0;1:0:16:0;3
13;VD61;1;3;0:7:39:0;0:8:5:0;4
13;61;3;4;0:8:5:0;0:9:56:0;1
13;73;4;3;0:10:19:0;0:11:51:0;1
13;15;3;2;0:15:3:0;0:16:28:0;1
13;6;2;3;0:16:29:0;0:17:54:0;1
13;18;3;2;0:19:3:0;0:20:19:0;1
13;9;2;3;0:23:9:0;1:0:25:0;1
13;ZD9;3;1;1:0:25:0;1:0:51:0;3
