*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;1;-1
2;1;1;-1
3;1;1;-1
4;1;1;-1
5;1;1;-1
6;1;1;-1
7;1;1;-1
8;1;1;-1
9;1;1;-1
10;1;1;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
3;78;4;3;0:19:13:0;0:19:45:0;1
3;69;3;4;0:19:49:0;0:20:21:0;1
3;79;4;3;0:23:13:0;0:23:45:0;1
3;ZD79;3;1;0:23:45:0;1:0:0:0;3
4;VD30;1;4;0:6:14:0;0:6:43:0;4
4;30;4;2;0:6:43:0;0:7:50:0;1
4;1;2;3;0:8:5:0;0:8:48:0;1
4;62;3;4;0:9:9:0;0:9:44:0;1
4;83;4;6;0:10:19:0;0:10:56:0;1
4;94;6;4;0:12:7:0;0:12:44:0;1
4;34;4;2;0:13:23:0;0:14:26:0;1
4;5;2;3;0:14:45:0;0:15:25:0;1
4;66;3;4;0:15:49:0;0:16:27:0;1
4;87;4;6;0:16:59:0;0:17:38:0;1
4;98;6;4;0:18:7:0;0:18:46:0;1
4;L98;4;5;0:18:46:0;0:19:3:0;2
4;58;5;2;0:19:6:0;0:20:11:0;1
4;ZD58;2;1;0:20:11:0;0:20:49:0;3
5;VD60;1;3;0:6:14:0;0:6:29:0;4
5;60;3;4;0:6:29:0;0:7:9:0;1
5;81;4;6;0:7:39:0;0:8:21:0;1
5;92;6;4;0:8:47:0;0:9:29:0;1
5;L92;4;5;0:9:29:0;0:9:46:0;2
5;52;5;2;0:9:46:0;0:10:57:0;1
5;23;2;4;0:11:59:0;0:12:58:0;1
5;74;4;3;0:13:53:0;0:14:31:0;1
5;16;3;2;0:15:25:0;0:16:5:0;1
5;47;2;5;0:16:42:0;0:17:58:0;1
5;L47;5;4;0:17:58:0;0:18:15:0;2
5;38;4;2;0:18:43:0;0:19:46:0;1
5;ZD38;2;1;0:19:46:0;0:20:24:0;3
6;VD0;1;2;0:6:7:0;0:6:45:0;4
6;0;2;3;0:6:45:0;0:7:28:0;1
6;61;3;4;0:7:49:0;0:8:29:0;1
6;82;4;6;0:8:59:0;0:9:41:0;1
6;93;6;4;0:10:7:0;0:10:44:0;1
6;33;4;2;0:11:23:0;0:12:22:0;1
6;4;2;3;0:13:25:0;0:14:5:0;1
6;65;3;4;0:14:29:0;0:15:7:0;1
6;86;4;6;0:15:39:0;0:16:18:0;1
6;97;6;4;0:16:47:0;0:17:26:0;1
6;L97;4;5;0:17:26:0;0:17:43:0;2
6;57;5;2;0:17:46:0;0:19:2:0;1
6;28;2;4;0:19:19:0;0:20:13:0;1
6;ZD28;4;1;0:20:13:0;0:20:42:0;3
7;VD80;1;4;0:5:50:0;0:6:19:0;4
7;80;4;6;0:6:19:0;0:7:1:0;1
7;91;6;4;0:7:27:0;0:8:9:0;1
7;L91;4;5;0:8:9:0;0:8:26:0;2
7;51;5;2;0:8:26:0;0:9:47:0;1
7;22;2;4;0:9:59:0;0:10:58:0;1
7;73;4;3;0:11:53:0;0:12:28:0;1
7;15;3;2;0:14:5:0;0:14:45:0;1
7;46;2;5;0:15:22:0;0:16:38:0;1
7;L46;5;4;0:16:38:0;0:16:55:0;2
7;37;4;2;0:17:23:0;0:18:26:0;1
7;8;2;3;0:18:45:0;0:19:25:0;1
7;19;3;2;0:19:25:0;0:20:0:0;1
7;9;2;3;0:20:5:0;0:20:40:0;1
7;ZD9;3;1;0:20:40:0;0:20:55:0;3
8;VD10;1;3;0:5:50:0;0:6:5:0;4
8;10;3;2;0:6:5:0;0:6:48:0;1
8;20;2;4;0:7:19:0;0:8:26:0;1
8;71;4;3;0:8:33:0;0:9:13:0;1
8;13;3;2;0:10:5:0;0:10:43:0;1
8;44;2;5;0:12:2:0;0:13:13:0;1
8;54;5;2;0:13:46:0;0:15:2:0;1
8;25;2;4;0:15:19:0;0:16:22:0;1
8;76;4;3;0:16:33:0;0:17:11:0;1
8;18;3;2;0:18:5:0;0:18:45:0;1
8;49;2;5;0:19:22:0;0:20:27:0;1
8;59;5;2;0:23:6:0;1:0:11:0;1
8;ZD59;2;1;1:0:11:0;1:0:49:0;3
9;VD90;1;6;0:5:30:0;0:6:7:0;4
9;90;6;4;0:6:7:0;0:6:49:0;1
9;70;4;3;0:7:13:0;0:7:53:0;1
9;12;3;2;0:8:45:0;0:9:28:0;1
9;43;2;5;0:10:2:0;0:11:13:0;1
9;53;5;2;0:11:46:0;0:12:57:0;1
9;24;2;4;0:13:59:0;0:15:2:0;1
9;75;4;3;0:15:13:0;0:15:51:0;1
9;17;3;2;0:16:45:0;0:17:25:0;1
9;48;2;5;0:18:2:0;0:19:18:0;1
9;ZD48;5;1;0:19:18:0;0:19:38:0;3
10;VD40;1;2;0:5:24:0;0:6:2:0;4
10;40;2;5;0:6:2:0;0:7:23:0;1
10;L40;5;4;0:7:23:0;0:7:40:0;2
10;31;4;2;0:8:3:0;0:9:10:0;1
10;2;2;3;0:9:25:0;0:10:3:0;1
10;63;3;4;0:11:9:0;0:11:44:0;1
10;84;4;6;0:12:19:0;0:12:56:0;1
10;95;6;4;0:14:7:0;0:14:46:0;1
10;L95;4;5;0:14:46:0;0:15:3:0;2
10;55;5;2;0:15:6:0;0:16:22:0;1
10;26;2;4;0:16:39:0;0:17:42:0;1
10;77;4;3;0:17:53:0;0:18:31:0;1
10;ZD77;3;1;0:18:31:0;0:18:46:0;3
