*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;3;-1
2;1;3;-1
3;1;3;-1
4;1;3;-1
5;1;3;-1
6;1;3;-1
7;1;3;-1
8;1;3;-1
9;1;3;-1
10;1;3;-1
11;1;3;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
7;ZD39;4;3;0:23:40:0;1:0:28:0;3
8;VD50;3;7;0:5:31:0;0:6:19:0;4
8;50;7;4;0:6:19:0;0:6:51:0;1
8;21;4;6;0:7:46:0;0:8:20:0;1
8;82;6;8;0:9:3:0;0:10:14:0;1
8;93;8;6;0:11:3:0;0:12:14:0;1
8;34;6;4;0:13:54:0;0:14:24:0;1
8;25;4;6;0:14:26:0;0:14:56:0;1
8;76;6;5;0:15:36:0;0:16:7:0;1
8;17;5;4;0:16:42:0;0:17:35:0;1
8;8;4;5;0:18:16:0;0:19:9:0;1
8;69;5;6;0:19:36:0;0:20:3:0;1
8;ZD69;6;3;0:20:3:0;0:20:38:0;3
9;VD10;3;5;0:5:30:0;0:6:2:0;4
9;10;5;4;0:6:2:0;0:7:3:0;1
9;1;4;5;0:7:36:0;0:8:37:0;1
9;62;5;6;0:8:56:0;0:9:31:0;1
9;32;6;4;0:9:54:0;0:10:22:0;1
9;5;4;5;0:14:16:0;0:15:9:0;1
9;66;5;6;0:15:36:0;0:16:7:0;1
9;36;6;4;0:16:34:0;0:17:4:0;1
9;27;4;6;0:17:6:0;0:17:36:0;1
9;78;6;5;0:18:16:0;0:18:47:0;1
9;19;5;4;0:19:22:0;0:20:9:0;1
9;ZD19;4;3;0:20:9:0;0:20:57:0;3
10;VD0;3;4;0:5:28:0;0:6:16:0;4
10;0;4;5;0:6:16:0;0:7:17:0;1
10;61;5;6;0:7:36:0;0:8:11:0;1
10;72;6;5;0:8:56:0;0:9:31:0;1
10;13;5;4;0:10:2:0;0:10:53:0;1
10;43;4;7;0:11:15:0;0:11:42:0;1
10;54;7;4;0:12:19:0;0:12:46:0;1
10;24;4;6;0:13:6:0;0:13:36:0;1
10;75;6;5;0:14:16:0;0:14:47:0;1
10;16;5;4;0:15:22:0;0:16:15:0;1
10;7;4;5;0:16:56:0;0:17:49:0;1
10;68;5;6;0:18:16:0;0:18:47:0;1
10;38;6;4;0:19:14:0;0:19:40:0;1
10;29;4;6;0:19:46:0;0:20:12:0;1
10;ZD29;6;3;0:20:12:0;0:20:47:0;3
11;VD90;3;8;0:5:20:0;0:6:23:0;4
11;90;8;6;0:6:23:0;0:7:48:0;1
11;31;6;4;0:8:34:0;0:9:8:0;1
11;42;4;7;0:9:15:0;0:9:42:0;1
11;53;7;4;0:10:19:0;0:10:46:0;1
11;23;4;6;0:11:6:0;0:11:34:0;1
11;74;6;5;0:12:16:0;0:12:46:0;1
11;15;5;4;0:14:2:0;0:14:55:0;1
11;6;4;5;0:15:36:0;0:16:29:0;1
11;67;5;6;0:16:56:0;0:17:27:0;1
11;37;6;4;0:17:54:0;0:18:24:0;1
11;28;4;6;0:18:26:0;0:18:56:0;1
11;79;6;5;0:19:36:0;0:20:3:0;1
11;ZD79;5;3;0:20:3:0;0:20:35:0;3
