*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;1;-1
2;1;1;-1
3;1;1;-1
4;1;1;-1
5;1;1;-1
6;1;1;-1
7;1;1;-1
8;1;1;-1
9;1;1;-1
10;1;1;-1
11;1;1;-1
12;1;1;-1
13;1;1;-1
14;1;1;-1
15;1;1;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
5;VD70;1;4;0:5:49:0;0:6:15:0;4
5;70;4;3;0:6:15:0;0:8:6:0;1
5;61;3;4;0:8:35:0;0:10:26:0;1
5;ZD61;4;1;0:10:26:0;0:10:52:0;3
6;VD20;1;2;0:5:58:0;0:6:22:0;4
6;20;2;4;0:6:22:0;0:8:17:0;1
6;81;4;6;0:8:28:0;0:9:18:0;1
6;93;6;4;0:10:6:0;0:10:48:0;1
6;33;4;2;0:11:30:0;0:13:6:0;1
6;4;2;3;0:13:6:0;0:14:24:0;1
6;65;3;4;0:15:15:0;0:16:51:0;1
6;77;4;3;0:16:55:0;0:18:31:0;1
6;68;3;4;0:19:15:0;0:20:40:0;1
6;ZD68;4;1;0:20:40:0;0:21:6:0;3
7;VD0;1;2;0:6:2:0;0:6:26:0;4
7;0;2;3;0:6:26:0;0:7:55:0;1
7;11;3;2;0:8:10:0;0:9:39:0;1
7;ZD11;2;1;0:9:39:0;0:10:3:0;3
8;VD30;1;4;0:6:24:0;0:6:50:0;4
8;30;4;2;0:6:50:0;0:8:45:0;1
8;22;2;4;0:9:2:0;0:10:38:0;1
8;83;4;6;0:11:48:0;0:12:30:0;1
8;95;6;4;0:14:6:0;0:14:50:0;1
8;35;4;2;0:14:50:0;0:16:30:0;1
8;7;2;3;0:17:6:0;0:18:24:0;1
8;18;3;2;0:18:50:0;0:20:8:0;1
8;49;2;5;0:20:16:0;0:21:22:0;1
8;59;5;2;0:23:17:0;1:0:23:0;1
8;ZD59;2;1;1:0:23:0;1:0:47:0;3
9;VD10;1;3;0:6:26:0;0:6:50:0;4
9;10;3;2;0:6:50:0;0:8:19:0;1
9;42;2;5;0:9:36:0;0:10:47:0;1
9;53;5;2;0:11:57:0;0:13:8:0;1
9;44;2;5;0:13:36:0;0:14:50:0;1
9;55;5;2;0:15:17:0;0:16:31:0;1
9;27;2;4;0:17:2:0;0:18:42:0;1
9;88;4;6;0:19:8:0;0:19:47:0;1
9;ZD88;6;1;0:19:47:0;0:20:6:0;3
10;VD40;1;2;0:6:32:0;0:6:56:0;4
10;40;2;5;0:6:56:0;0:8:21:0;1
10;51;5;2;0:8:37:0;0:10:2:0;1
10;5;2;3;0:14:26:0;0:15:44:0;1
10;16;3;2;0:16:10:0;0:17:28:0;1
10;47;2;5;0:17:36:0;0:18:50:0;1
10;58;5;2;0:19:17:0;0:20:23:0;1
10;ZD58;2;1;0:20:23:0;0:20:47:0;3
11;VD60;1;3;0:6:51:0;0:7:15:0;4
11;60;3;4;0:7:15:0;0:9:6:0;1
11;32;4;2;0:9:30:0;0:11:6:0;1
11;3;2;3;0:11:6:0;0:12:20:0;1
11;15;3;2;0:14:50:0;0:16:8:0;1
11;46;2;5;0:16:16:0;0:17:30:0;1
11;57;5;2;0:17:57:0;0:19:11:0;1
11;29;2;4;0:19:42:0;0:21:10:0;1
11;89;4;6;0:23:8:0;0:23:47:0;1
11;ZD89;6;1;0:23:47:0;1:0:6:0;3
12;VD50;1;5;0:6:52:0;0:7:17:0;4
12;50;5;2;0:7:17:0;0:8:42:0;1
12;2;2;3;0:9:6:0;0:10:20:0;1
12;13;3;2;0:11:30:0;0:12:44:0;1
12;24;2;4;0:13:2:0;0:14:42:0;1
12;85;4;6;0:15:8:0;0:15:52:0;1
12;97;6;4;0:16:46:0;0:17:30:0;1
12;37;4;2;0:17:30:0;0:19:10:0;1
12;9;2;3;0:19:46:0;0:20:55:0;1
12;ZD9;3;1;0:20:55:0;0:21:19:0;3
13;VD91;1;6;0:7:7:0;0:7:26:0;4
13;91;6;4;0:7:26:0;0:8:16:0;1
13;72;4;3;0:8:55:0;0:10:46:0;1
13;14;3;2;0:13:30:0;0:14:48:0;1
13;45;2;5;0:14:56:0;0:16:10:0;1
13;56;5;2;0:16:37:0;0:17:51:0;1
13;28;2;4;0:18:22:0;0:20:2:0;1
13;ZD28;4;1;0:20:2:0;0:20:28:0;3
14;VD71;1;4;0:7:9:0;0:7:35:0;4
14;71;4;3;0:7:35:0;0:9:26:0;1
14;62;3;4;0:9:55:0;0:11:27:0;1
14;74;4;3;0:12:15:0;0:13:47:0;1
14;64;3;4;0:13:55:0;0:15:31:0;1
14;76;4;3;0:15:35:0;0:17:11:0;1
14;67;3;4;0:17:55:0;0:19:31:0;1
14;79;4;3;0:19:35:0;0:21:0:0;1
14;69;3;4;0:23:15:0;1:0:40:0;1
14;ZD69;4;1;1:0:40:0;1:1:6:0;3
15;VD21;1;2;0:7:18:0;0:7:42:0;4
15;21;2;4;0:7:42:0;0:9:37:0;1
15;82;4;6;0:9:48:0;0:10:30:0;1
15;94;6;4;0:12:6:0;0:12:48:0;1
15;34;4;2;0:13:30:0;0:15:10:0;1
15;6;2;3;0:15:46:0;0:17:4:0;1
15;17;3;2;0:17:30:0;0:18:48:0;1
15;48;2;5;0:18:56:0;0:20:10:0;1
15;ZD48;5;1;0:20:10:0;0:20:35:0;3
