*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;1;-1
2;1;1;-1
3;1;1;-1
4;1;1;-1
5;1;1;-1
6;1;1;-1
7;1;1;-1
8;1;1;-1
9;1;1;-1
10;1;1;-1
11;1;1;-1
12;1;1;-1
13;1;1;-1
14;1;1;-1
15;1;1;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
10;37;4;2;0:17:53:0;0:18:58:0;1
10;9;2;3;0:19:21:0;0:20:11:0;1
10;69;3;4;0:20:19:0;0:21:45:0;1
10;79;4;3;0:23:15:0;1:0:41:0;1
10;ZD79;3;1;1:0:41:0;1:1:16:0;3
11;VD81;1;4;0:7:51:0;0:8:1:0;4
11;81;4;6;0:8:1:0;0:8:50:0;1
11;92;6;4;0:8:52:0;0:9:41:0;1
11;32;4;2;0:9:53:0;0:10:56:0;1
11;23;2;4;0:11:55:0;0:12:58:0;1
11;84;4;6;0:13:21:0;0:14:4:0;1
11;95;6;4;0:14:12:0;0:14:55:0;1
11;35;4;2;0:15:13:0;0:16:18:0;1
11;7;2;3;0:16:41:0;0:17:38:0;1
11;67;3;4;0:17:39:0;0:19:17:0;1
11;89;4;6;0:20:1:0;0:20:39:0;1
11;ZD89;6;1;0:20:39:0;0:20:51:0;3
12;VD2;1;2;0:8:19:0;0:8:41:0;4
12;2;2;3;0:8:41:0;0:9:46:0;1
12;ZD2;3;1;0:9:46:0;0:10:21:0;3
13;VD52;1;5;0:8:19:0;0:9:10:0;4
13;52;5;2;0:9:10:0;0:11:7:0;1
13;43;2;5;0:11:34:0;0:13:31:0;1
13;55;5;2;0:14:30:0;0:16:32:0;1
13;26;2;4;0:16:35:0;0:17:40:0;1
13;77;4;3;0:17:55:0;0:19:33:0;1
13;19;3;2;0:20:11:0;0:21:1:0;1
13;ZD19;2;1;0:21:1:0;0:21:23:0;3
14;VD0;1;2;0:5:39:0;0:6:1:0;4
14;0;2;3;0:6:1:0;0:7:6:0;1
14;11;3;2;0:8:11:0;0:9:16:0;1
14;42;2;5;0:9:34:0;0:11:31:0;1
14;54;5;2;0:13:10:0;0:15:12:0;1
14;25;2;4;0:15:15:0;0:16:20:0;1
14;76;4;3;0:16:35:0;0:18:13:0;1
14;18;3;2;0:18:51:0;0:19:48:0;1
14;ZD18;2;1;0:19:48:0;0:20:10:0;3
15;VD50;1;5;0:5:39:0;0:6:30:0;4
15;50;5;2;0:6:30:0;0:8:50:0;1
15;3;2;3;0:10:1:0;0:10:56:0;1
15;14;3;2;0:13:31:0;0:14:28:0;1
15;45;2;5;0:14:54:0;0:16:56:0;1
15;57;5;2;0:17:10:0;0:19:12:0;1
15;28;2;4;0:19:15:0;0:20:13:0;1
15;ZD28;4;1;0:20:13:0;0:20:23:0;3
