*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;1;-1
2;1;1;-1
3;1;1;-1
4;1;1;-1
5;1;1;-1
6;1;1;-1
7;1;1;-1
8;1;1;-1
9;1;1;-1
10;1;1;-1
11;1;1;-1
12;1;1;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
5;92;6;4;0:8:47:0;0:9:45:0;1
5;72;4;3;0:9:53:0;0:10:40:0;1
5;63;3;4;0:11:9:0;0:11:56:0;1
5;74;4;3;0:13:53:0;0:14:42:0;1
5;16;3;2;0:15:25:0;0:16:18:0;1
5;26;2;4;0:16:39:0;0:18:0:0;1
5;88;4;6;0:18:19:0;0:19:10:0;1
5;99;6;4;0:19:27:0;0:20:12:0;1
5;ZD99;4;1;0:20:12:0;0:20:41:0;3
6;VD30;1;4;0:6:14:0;0:6:43:0;4
6;30;4;2;0:6:43:0;0:8:17:0;1
6;42;2;5;0:8:42:0;0:10:36:0;1
6;53;5;2;0:11:46:0;0:13:21:0;1
6;24;2;4;0:13:59:0;0:15:20:0;1
6;86;4;6;0:15:39:0;0:16:30:0;1
6;97;6;4;0:16:47:0;0:17:38:0;1
6;77;4;3;0:17:53:0;0:18:42:0;1
6;19;3;2;0:19:25:0;0:20:12:0;1
6;ZD19;2;1;0:20:12:0;0:20:50:0;3
7;VD0;1;2;0:6:7:0;0:6:45:0;4
7;0;2;3;0:6:45:0;0:7:45:0;1
7;61;3;4;0:7:49:0;0:8:45:0;1
7;32;4;2;0:9:23:0;0:10:41:0;1
7;3;2;3;0:11:25:0;0:12:15:0;1
7;15;3;2;0:14:5:0;0:14:58:0;1
7;46;2;5;0:15:22:0;0:17:1:0;1
7;57;5;2;0:17:46:0;0:19:25:0;1
7;ZD57;2;1;0:19:25:0;0:20:3:0;3
8;VD80;1;4;0:5:50:0;0:6:19:0;4
8;80;4;6;0:6:19:0;0:7:17:0;1
8;91;6;4;0:7:27:0;0:8:25:0;1
8;71;4;3;0:8:33:0;0:9:29:0;1
8;13;3;2;0:10:5:0;0:10:55:0;1
8;5;2;3;0:14:45:0;0:15:38:0;1
8;66;3;4;0:15:49:0;0:16:38:0;1
8;37;4;2;0:17:23:0;0:18:44:0;1
8;8;2;3;0:18:45:0;0:19:38:0;1
8;69;3;4;0:19:49:0;0:20:32:0;1
8;79;4;3;0:23:13:0;0:23:56:0;1
8;ZD79;3;1;0:23:56:0;1:0:11:0;3
9;VD10;1;3;0:5:50:0;0:6:5:0;4
9;10;3;2;0:6:5:0;0:7:5:0;1
9;20;2;4;0:7:19:0;0:8:53:0;1
9;82;4;6;0:8:59:0;0:9:57:0;1
9;93;6;4;0:10:7:0;0:10:56:0;1
9;84;4;6;0:12:19:0;0:13:8:0;1
9;95;6;4;0:14:7:0;0:14:58:0;1
9;75;4;3;0:15:13:0;0:16:2:0;1
9;17;3;2;0:16:45:0;0:17:38:0;1
9;48;2;5;0:18:2:0;0:19:41:0;1
9;ZD48;5;1;0:19:41:0;0:20:1:0;3
10;VD90;1;6;0:5:30:0;0:6:7:0;4
10;90;6;4;0:6:7:0;0:7:5:0;1
10;70;4;3;0:7:13:0;0:8:9:0;1
10;12;3;2;0:8:45:0;0:9:45:0;1
10;43;2;5;0:10:2:0;0:11:37:0;1
10;54;5;2;0:13:46:0;0:15:25:0;1
10;47;2;5;0:16:42:0;0:18:21:0;1
10;58;5;2;0:19:6:0;0:20:33:0;1
10;ZD58;2;1;0:20:33:0;0:21:11:0;3
11;VD40;1;2;0:5:24:0;0:6:2:0;4
11;40;2;5;0:6:2:0;0:7:56:0;1
11;51;5;2;0:8:26:0;0:10:20:0;1
11;23;2;4;0:11:59:0;0:13:17:0;1
11;34;4;2;0:13:23:0;0:14:44:0;1
11;25;2;4;0:15:19:0;0:16:40:0;1
11;87;4;6;0:16:59:0;0:17:50:0;1
11;98;6;4;0:18:7:0;0:18:58:0;1
11;78;4;3;0:19:13:0;0:19:56:0;1
11;ZD78;3;1;0:19:56:0;0:20:11:0;3
12;VD31;1;4;0:7:34:0;0:8:3:0;4
12;31;4;2;0:8:3:0;0:9:37:0;1
12;22;2;4;0:9:59:0;0:11:17:0;1
12;33;4;2;0:11:23:0;0:12:41:0;1
12;4;2;3;0:13:25:0;0:14:18:0;1
12;65;3;4;0:14:29:0;0:15:18:0;1
12;36;4;2;0:16:3:0;0:17:24:0;1
12;7;2;3;0:17:25:0;0:18:18:0;1
12;68;3;4;0:18:29:0;0:19:18:0;1
12;39;4;2;0:20:3:0;0:21:15:0;1
12;29;2;4;0:23:19:0;1:0:31:0;1
12;ZD29;4;1;1:0:31:0;1:1:0:0;3
